Input.1	M.LHH.C1	M.LLL.C1	M.LLH.C1	R.HHH.C1	M.LLH.F2	Input.3	M.HLH.C1	M.HHH.C3	M.LHL.C1	R.LLH.C3	M.LLH.C3	R.HLL.C1	M.LHL.C3	M.LHH.C3	M.HHH.C2	M.HHL.C3	M.HLH.C3	R.HHL.C2	M.LLH.F3	M.HLH.C2	M.HHH.C1	M.HLL.C3	M.LLL.C3	R.LHH.C3	R.LLH.C1	Input.2	M.LLH.C2	M.HHL.C1	R.LLL.C3	M.HLH.F2	R.HLH.F3	M.HLL.C1	R.LLH.C2	R.HHH.F1	R.HLH.C1	M.LHH.F1	M.LHL.C2	R.LHH.C1	R.HLH.C2	R.HLH.C3	M.LHH.C2	R.HLL.C2	R.HHL.C3	M.HLL.C2	R.HHL.C1	R.LLL.C2	R.HLL.C3	M.HHH.F2	R.LHL.C3	R.LHH.C2	M.LLL.C2	M.HHL.C2	R.LLH.F3	R.HHH.C3	M.HHH.F3	M.HLH.F3	R.LLL.C1	R.HLH.F2	M.HHH.F1	R.LHL.C1	R.HHH.C2	M.LLH.F1	R.HLH.F1	R.LLH.F1	M.LHH.F3	R.LHH.F3	M.LHL.F3	M.LLL.F3	M.LLL.F1	R.LHL.C2	R.HHL.F1	M.LLL.F2	M.HLH.F1	M.LHL.F1	M.HLL.F2	M.HLL.F1	R.HLL.F2	M.HLL.F3	R.LHL.F1	M.HHL.F3	R.LLL.F3	R.HLL.F3	M.HHL.F2	M.LHL.F2	R.LHL.F3	R.HHL.F3
R.HHL.F1	0.160424549812	0.180789785176	0.188075822847	0.204237230623	0.213002817435	0.381117760743	0.221961785454	0.185507481508	0.207711970526	0.192648827602	0.207789637873	0.224176403694	0.364084378504	0.220249178597	0.212047768804	0.164983355829	0.21533976166	0.220246850998	0.301317948384	0.357168252582	0.183575962074	0.192802804691	0.209029390694	0.222044325371	0.182988007987	0.190059275072	0.161968801973	0.15860568552	0.184699302295	0.249936405108	0.323047494469	0.370185100722	0.190821342114	0.167084432639	0.28541888179	0.165198618103	0.193500648194	0.186556860339	0.141427322448	0.134147566294	0.190254015269	0.146641760373	0.165817817973	0.343907254759	0.308153749695	0.168290283647	0.397277156658	0.356415980859	0.354255180432	0.239903270122	0.410946848015	0.162691673885	0.147930901425	0.135303166032	0.191808315211	0.14938001511	0.189798227525	0.103921077028	0.303482362053	0.362206360198	0.406245173629	0.167958429231	0.138526608561	0.385895233845	0.391844867387	0.166786535906	0.305772080274	0.464207878806	0.491494334405	0.274224598639	0.369935646757	0.0	0.226240195783	0.198587765241	0.205592587887	0.200826759317	0.251200967965	0.315798482494	0.180932195546	0.238870892899	0.145670105539	0.127082165313	0.118117515558	0.488496801067	0.394137679089	0.113201647971	0.462552511703
M.LLL.F2	0.16952267061	0.232156417579	0.238400555678	0.24073281194	0.193873178626	0.39064983528	0.190942300341	0.235932568182	0.208565266052	0.24237891485	0.225951118383	0.220473105776	0.415137957989	0.229789473912	0.21828773547	0.201682723869	0.208162660799	0.204544458702	0.225912612516	0.391093449844	0.224294654811	0.24336756296	0.217151830744	0.216989164168	0.234464952374	0.192739533769	0.203171100343	0.194110664709	0.235395271237	0.222387869145	0.363046967419	0.452227783342	0.235088760495	0.205889497722	0.523890558836	0.217695469675	0.203608949711	0.173433620408	0.201705616949	0.167621887298	0.22460498624	0.201746719159	0.218196919636	0.394954299517	0.363189294177	0.225145810957	0.376853944835	0.398404051988	0.396061603719	0.22626802558	0.348525692205	0.178603765798	0.188016738935	0.199811654068	0.206345823343	0.2140595945	0.201938698545	0.20950163198	0.387527722918	0.328265982623	0.45484857176	0.160930870963	0.243832195436	0.480674014923	0.484538819557	0.23358722536	0.395751763554	0.529701465233	0.551404708432	0.335749243841	0.536569265347	0.226240195783	0.0	0.220616561893	0.220966977488	0.155118306595	0.283675157335	0.319758705706	0.217101858537	0.420812294859	0.205196526618	0.169005225779	0.160344164615	0.549009832888	0.383342822679	0.185131292876	0.528391806267
M.HLH.F1	0.0549917212482	0.0446032491644	0.0486913342771	0.045844811154	0.0494988390296	0.242308251052	0.0599246593022	0.0485336123062	0.0413185935579	0.0511143586887	0.0268709508599	0.034307679843	0.221119418703	0.027319533741	0.0252507068572	0.0539215622074	0.0413483500039	0.0582387215415	0.347587495909	0.197336105187	0.0622206065061	0.0512947023099	0.0506746535971	0.0424165111183	0.0386754596976	0.0317476665594	0.0411878970581	0.0629972340895	0.0484458929244	0.130184476449	0.240059610677	0.462539739057	0.0683454660026	0.0370272812293	0.509003688332	0.0426788163979	0.0190023814927	0.0583516489173	0.0617662769226	0.066937660261	0.0814856105489	0.0575488854061	0.0527122140844	0.266466583213	0.223777693308	0.0667099262784	0.497425978041	0.217555599407	0.18408880666	0.053455979647	0.510291289134	0.0815943497031	0.0715511709559	0.0698204473696	0.0710788025013	0.0669591205179	0.0726655828977	0.140916799378	0.350578073111	0.191791040305	0.26097272187	0.136841901597	0.119747982087	0.455495529541	0.457506742328	0.102631078023	0.348362583565	0.442850376821	0.474926586323	0.26384816089	0.479896575069	0.198587765241	0.220616561893	0.0	0.0714217489193	0.175515246579	0.208383966997	0.39994401789	0.0583719560597	0.388973310815	0.120571375105	0.131142496692	0.1245698253	0.47142485515	0.494460348471	0.113891672145	0.440889874674
M.LHL.F1	0.0942331075213	0.11470283393	0.118389489191	0.116908167832	0.111445289744	0.30509721841	0.0749355399512	0.119134433989	0.0573403978195	0.114967106714	0.0595807046186	0.0753710345494	0.256264803104	0.0694367997999	0.0615566900649	0.119752740638	0.0663787433316	0.0728330981124	0.3459909579	0.256815064222	0.130139020245	0.121959369153	0.0590385219334	0.0741815503678	0.0777586324026	0.0564478597392	0.109392583971	0.118789354193	0.118151174229	0.109076474212	0.305172739827	0.451448865677	0.114454056339	0.106469973747	0.485404098569	0.0983929790466	0.0630978091293	0.118583899713	0.0826204794809	0.0825789011582	0.0673388191682	0.110751859006	0.0903827174032	0.238548564038	0.290102868478	0.0675193268981	0.484415046812	0.22668501555	0.217833112748	0.0931303320267	0.496658087371	0.108272435308	0.115040631007	0.0855851840848	0.051967495598	0.0741773120475	0.0534312812521	0.152003162186	0.348434503467	0.236287478016	0.299375674339	0.128054284203	0.103099838488	0.444833276431	0.435703384758	0.103187712592	0.336040475143	0.396495843644	0.428693756585	0.257944080075	0.457220194299	0.205592587887	0.220966977488	0.0714217489193	0.0	0.164953366018	0.200485370399	0.394433900647	0.0453660489989	0.325009412629	0.0837053623821	0.142746708249	0.136637992606	0.425164723475	0.481599447408	0.112285422392	0.394537210218
M.HLL.F2	0.150401987058	0.169968710032	0.168152681716	0.20054547412	0.209801499526	0.41364972002	0.168620992534	0.182792879862	0.156014995599	0.164344377266	0.151561396072	0.170884362337	0.240787074714	0.17371004813	0.164942200979	0.135698057493	0.162738531143	0.154483579253	0.205365376876	0.348363198004	0.153682251686	0.185942696739	0.139336621075	0.158146795758	0.140994251834	0.168121247571	0.161167799599	0.131650048688	0.167917987462	0.160012259973	0.286832774089	0.422697057662	0.14356796914	0.16602287887	0.526856135945	0.136789892222	0.173358733378	0.176171809305	0.131337305178	0.145383142001	0.109145051051	0.144410993493	0.126423705753	0.225683886881	0.287440428242	0.11283057177	0.34394132791	0.255747895981	0.300668052042	0.174001557734	0.323298128119	0.0967466846697	0.129626858938	0.133836885214	0.126657870216	0.135521173808	0.13094424028	0.150147212031	0.355040159766	0.355055991654	0.277961726539	0.0412165122517	0.139778837465	0.452843568288	0.484985959331	0.158671919329	0.389306624662	0.39875145654	0.383954998207	0.29135980213	0.476227682282	0.200826759317	0.155118306595	0.175515246579	0.164953366018	0.0	0.292250677741	0.284649333218	0.127875734771	0.41775518507	0.121412362234	0.105664932905	0.102600633198	0.380448327184	0.350698766627	0.203633763608	0.402917239491
M.HLL.F1	0.207433535338	0.245413363533	0.2599172579	0.24118109307	0.208101832486	0.480745238867	0.206165447921	0.243106943559	0.191422205719	0.265494755946	0.214460858489	0.210941567329	0.458043380478	0.22094560577	0.205366040216	0.250017094672	0.199232747075	0.204091383074	0.465063542047	0.154021506597	0.271450119948	0.250240901128	0.201306730899	0.207645164916	0.238048193865	0.169350797986	0.228230205655	0.243172526574	0.255988023952	0.232253147004	0.470867426718	0.586895844096	0.278934794732	0.225298036076	0.324112849901	0.244883061959	0.185396081058	0.2139988695	0.206375746944	0.185763759966	0.198330820928	0.229344894666	0.247804544863	0.416767490485	0.453863856294	0.223090491179	0.615158118487	0.179529363377	0.167252916884	0.22982815963	0.625527251204	0.248220712031	0.232402564776	0.194593341959	0.173858155991	0.188368673344	0.165111296896	0.195607636362	0.462589286318	0.112452561707	0.514020979799	0.258919200538	0.180580270588	0.563019922087	0.249099734962	0.146232374966	0.153472502746	0.299944506104	0.342396468446	0.359815460975	0.281908481605	0.251200967965	0.283675157335	0.208383966997	0.200485370399	0.292250677741	0.0	0.507137942216	0.1941630484	0.427875602143	0.236281006991	0.224522278085	0.228439112862	0.337775474199	0.612763825179	0.147311693395	0.297340839946
R.HLL.F2	0.331025924164	0.382616416885	0.391368378243	0.416172546578	0.416372761397	0.377171905831	0.415935926529	0.391279042478	0.402464021404	0.396285105143	0.405568522744	0.425601624631	0.45987606402	0.424345638281	0.411165597336	0.334020437635	0.411762677677	0.414207490033	0.172946230843	0.656202889854	0.369481168035	0.401440128458	0.402183015547	0.419751670347	0.379232803045	0.38304730733	0.354283644267	0.322237449349	0.387054193717	0.435574812488	0.387361674518	0.15076498535	0.382646349321	0.361326548995	0.497256344982	0.355826722158	0.390235021418	0.367646887318	0.326024701664	0.313902700166	0.377880922576	0.334230634462	0.35443919694	0.429476022185	0.387583403773	0.355751081601	0.0889159471215	0.630838943641	0.640771410669	0.443953884468	0.116061041415	0.293063925389	0.312181012943	0.319594129012	0.379134996631	0.337204376932	0.37696427687	0.261838501279	0.241372324281	0.643828582531	0.518702940098	0.249661932131	0.326469728159	0.188964719444	0.434848365847	0.359547184331	0.480548567959	0.610495165463	0.636653957107	0.347791443668	0.618899430304	0.315798482494	0.319758705706	0.39994401789	0.394433900647	0.284649333218	0.507137942216	0.0	0.37040666056	0.364811702828	0.296580788737	0.23732194394	0.247149000086	0.633824133214	0.082625303941	0.319761319761	0.608878889726
M.HLL.F3	0.0879634985378	0.0864005590694	0.0902665499993	0.0882436970212	0.105842820577	0.304112053739	0.0556159207901	0.0906641683604	0.0391011213809	0.0868356815331	0.0362782639953	0.0568235169584	0.215744451621	0.0585818828464	0.049136411174	0.0925015431923	0.0476257278853	0.0534146689947	0.32336073445	0.228407360019	0.102782046212	0.093481958958	0.0390272501863	0.0545218679593	0.0490095602294	0.0492318279055	0.081462541812	0.0915963700543	0.0900239877672	0.089898348875	0.280138613773	0.426829367408	0.0868602450088	0.0783744239824	0.463346172485	0.0704251808605	0.0560013128661	0.11331414402	0.0541310468943	0.0599044054651	0.0240809796395	0.0829525577753	0.0624334634214	0.195587878985	0.264493184575	0.0257916521219	0.462592529936	0.184005519058	0.188896980561	0.073903336887	0.475829816459	0.0816094767243	0.0877498617665	0.0545034081399	0.0287769871427	0.041862993606	0.0302497306398	0.123665198943	0.321140995901	0.233595853547	0.259108244638	0.0882572055737	0.0709597843985	0.419631350513	0.409393608745	0.0718855111202	0.307672749142	0.352208929474	0.388075955049	0.227439785853	0.432798835874	0.180932195546	0.217101858537	0.0583719560597	0.0453660489989	0.127875734771	0.1941630484	0.37040666056	0.0	0.355958813601	0.10451529585	0.114322253815	0.107865328458	0.384152229308	0.459544876992	0.104262865804	0.350022158263
R.LHL.F1	0.384530220639	0.396086751769	0.40862426078	0.407813631915	0.410786289709	0.371562007318	0.400728825755	0.394585576474	0.389333566572	0.413039768516	0.392996882051	0.410644416948	0.593546000552	0.409791949262	0.398055623451	0.395632854654	0.39793627947	0.399214338611	0.344161558055	0.561050883819	0.416892408655	0.402473193941	0.38831112346	0.405109682652	0.385800248904	0.371508022567	0.386690698341	0.389096360448	0.405128884534	0.411895415315	0.610600674737	0.416897617816	0.422184364158	0.386907931062	0.271834911036	0.391259187364	0.379622941041	0.411770048242	0.357159200444	0.343555180319	0.357317711253	0.378373342747	0.392495999537	0.551984808659	0.595354805123	0.369375508872	0.451473578708	0.551487160189	0.554434507814	0.426372315886	0.464329460621	0.389205930126	0.379253097975	0.346870279838	0.356834287764	0.342560774614	0.352164807075	0.332685804734	0.447132171035	0.556019056392	0.646591826375	0.393196864603	0.321857796754	0.394423688729	0.351623705608	0.340839672678	0.401221830894	0.69862483521	0.714491956552	0.486493039989	0.59712089049	0.238870892899	0.420812294859	0.388973310815	0.325009412629	0.41775518507	0.427875602143	0.364811702828	0.355958813601	0.0	0.328651143998	0.363771155406	0.355805377966	0.712751701063	0.448518190608	0.279093598116	0.697660380564
M.HHL.F3	0.104016360434	0.112986559476	0.111139940857	0.145197760576	0.157526806472	0.369038182961	0.149237043659	0.126232403665	0.132983772327	0.113112400149	0.132103622807	0.14939952156	0.266052757452	0.144153684374	0.136475163187	0.0927477936017	0.141031011483	0.147318089824	0.274786299359	0.2989018293	0.104245776686	0.129442516819	0.134978104799	0.148159997699	0.104580659988	0.113656723947	0.104558921557	0.0911085879794	0.110893501644	0.183037502773	0.238916511888	0.356065778007	0.110016693868	0.109656502235	0.486159413411	0.0862984976776	0.118604608238	0.128762096848	0.0729859063576	0.0888950490116	0.11565315449	0.0866596677946	0.0876919118278	0.248711309657	0.223712933212	0.0908945036377	0.382286959066	0.278294801395	0.273097489744	0.166252880003	0.397052035129	0.0838332288775	0.0860305690129	0.0753411354582	0.117503798691	0.0769578644386	0.11529317509	0.0775940480342	0.285481931127	0.308715266537	0.307335116822	0.0848986568539	0.0902185812071	0.388422567682	0.436172932639	0.099377511917	0.334754621154	0.38203787708	0.415227764839	0.21858233031	0.417055425885	0.145670105539	0.205196526618	0.120571375105	0.0837053623821	0.121412362234	0.236281006991	0.296580788737	0.10451529585	0.328651143998	0.0	0.0571796998444	0.0626231000894	0.411591228514	0.378890681978	0.144999180114	0.380018092707
R.LLL.F3	0.0797890958099	0.110472149014	0.118465759731	0.134675703334	0.147136155732	0.356704507455	0.159965000054	0.114774431906	0.143485184715	0.123646162346	0.142720019197	0.160457956057	0.273983746727	0.155241460542	0.147221294256	0.0775729344494	0.15173545735	0.158015213496	0.233835623592	0.291177170616	0.103591315216	0.122389949318	0.145443026518	0.159035498402	0.114664494981	0.123762920058	0.0915760708896	0.0683477493001	0.114837660172	0.193884865245	0.203923407232	0.32793694992	0.117396102635	0.09690097794	0.473256392177	0.0958368919798	0.126622473694	0.110699909913	0.0702355258857	0.0714522230361	0.125568464922	0.0753105639803	0.0971755664663	0.255815718877	0.204009483133	0.10038749819	0.322798848952	0.294860275468	0.29013634471	0.177699389356	0.339506420994	0.0656875094967	0.0599554518402	0.0632227952625	0.127436609592	0.0773214870356	0.125183205763	0.0484305011352	0.25649632493	0.300126311165	0.31682586355	0.0675303103455	0.0912654646146	0.36109219519	0.420206360747	0.105040047334	0.316511138121	0.38963223256	0.42348246547	0.193394315729	0.400415793892	0.127082165313	0.169005225779	0.131142496692	0.142746708249	0.105664932905	0.224522278085	0.23732194394	0.114322253815	0.363771155406	0.0571796998444	0.0	0.0198240501471	0.419779685851	0.318952030767	0.125116212854	0.387568212961
R.HLL.F3	0.0731203266492	0.103632365968	0.111686685337	0.127873013153	0.140702610761	0.334128002934	0.153917660744	0.107883269862	0.1372304853	0.116922161543	0.136377974922	0.154228506367	0.283892084255	0.148884736821	0.140897310083	0.0707642900723	0.145532600279	0.151946365991	0.218050563712	0.284433432614	0.0968207267652	0.115519109601	0.139252367478	0.152883234655	0.108027373661	0.11732342866	0.0847605739039	0.0615095722268	0.108038363602	0.188407806153	0.213904945119	0.335524589304	0.110769985703	0.0900984966304	0.46403767766	0.0891222742418	0.120117153982	0.104190949617	0.0633716349646	0.0565932077052	0.119294687126	0.068423846931	0.090534000243	0.265213833733	0.213996932943	0.0938179827947	0.333716548116	0.288602433598	0.283604449828	0.171600760997	0.350263636718	0.0621309247626	0.0530754415962	0.0562776801316	0.12119265943	0.0704322832063	0.118917411806	0.063139364451	0.263188126805	0.293798171116	0.327338118935	0.0641311766554	0.105378192168	0.369019343394	0.409666631557	0.108109535334	0.305974801244	0.413888066712	0.446611260966	0.194534804181	0.424315390984	0.118117515558	0.160344164615	0.1245698253	0.136637992606	0.102600633198	0.228439112862	0.247149000086	0.107865328458	0.355805377966	0.0626231000894	0.0198240501471	0.0	0.44303302119	0.329905894864	0.115521443526	0.411891933771
M.HHL.F2	0.493261586784	0.497869900315	0.502101223896	0.527849497157	0.526048298522	0.910830385168	0.439497726959	0.510351815571	0.428826644932	0.496074769963	0.42885434383	0.455723015498	0.262884975486	0.465527925712	0.447940288093	0.488127643406	0.438726546648	0.421083710184	0.719480917559	0.407170392459	0.510579968424	0.51482561592	0.402474978606	0.432714312905	0.436669985809	0.446936810609	0.497720216923	0.484482164959	0.501597681504	0.355949501416	0.440128933184	0.574427749811	0.486119459437	0.498202494614	0.622435953286	0.461269818987	0.46141080767	0.525141632799	0.433209175406	0.4544857402	0.346749611198	0.479580422665	0.446295639844	0.18828441988	0.420224531054	0.387061579192	0.608633681094	0.271267010111	0.336404836394	0.458678861543	0.620964245785	0.453666977438	0.4777152969	0.427199245164	0.367306648095	0.40405013551	0.369892174283	0.400419075277	0.428960064273	0.412753711274	0.318475796773	0.402405977528	0.346711447806	0.567380811834	0.572529560358	0.348550285377	0.426163679856	0.0677180696707	0.00817969810533	0.310477337089	0.189055272825	0.488496801067	0.549009832888	0.47142485515	0.425164723475	0.380448327184	0.337775474199	0.633824133214	0.384152229308	0.712751701063	0.411591228514	0.419779685851	0.44303302119	0.0	0.605769953367	0.454896961715	0.0724286168309
M.LHL.F2	0.418244655151	0.478691738295	0.48773122982	0.516208692979	0.510997754464	0.4978513107	0.504841564984	0.489237580961	0.492711317071	0.492505252263	0.497469717736	0.518404832347	0.423413458334	0.518873926163	0.5035154606	0.423471525277	0.502421070373	0.503214292625	0.243206904297	0.793255520065	0.462875359934	0.500472455668	0.491471771919	0.510672179907	0.472002410919	0.47350913167	0.446361633605	0.410634172664	0.483137508745	0.51841245149	0.343120439996	0.080752183605	0.475696776027	0.454120577529	0.617179158249	0.446714994518	0.48253712047	0.457167749944	0.415226137318	0.400875628747	0.465375056146	0.424753459849	0.444153496057	0.392914554646	0.343327734463	0.444640749284	0.00736899128467	0.754226218268	0.771017903769	0.53715417076	0.0390804243128	0.376395098963	0.399902523574	0.409076592699	0.46636280385	0.428132299325	0.464235548675	0.344898515526	0.184012364611	0.77073828691	0.484844502683	0.322368063054	0.411813253746	0.12093029409	0.565778811721	0.4515245869	0.603508562563	0.578664367058	0.60904048764	0.300882509875	0.588458743476	0.394137679089	0.383342822679	0.494460348471	0.481599447408	0.350698766627	0.612763825179	0.082625303941	0.459544876992	0.448518190608	0.378890681978	0.318952030767	0.329905894864	0.605769953367	0.0	0.404966754933	0.57677691109
R.LHL.F3	0.111389196188	0.14592927535	0.159502932542	0.139826422372	0.129226687412	0.280673155894	0.132533750479	0.141588192696	0.115551941751	0.165013029768	0.121881653727	0.134724791716	0.332902331765	0.129544328282	0.12071736276	0.153303746538	0.124780527666	0.130477511642	0.303777757489	0.286970246542	0.171520071498	0.148911610372	0.11680479354	0.13270056846	0.141702514313	0.0937519808989	0.129630174656	0.147291547532	0.155893892492	0.161976771816	0.336800208486	0.369087134914	0.179398423382	0.12679185835	0.3672576696	0.148431914665	0.0986954962212	0.135735627543	0.112790942081	0.080379186455	0.115067994614	0.133045206489	0.152065763587	0.303066200022	0.320689139198	0.129972716481	0.408309973365	0.302690903329	0.296226273737	0.152643690648	0.422832630232	0.154968244962	0.137239107753	0.100626687726	0.0942740909509	0.0968883253403	0.0911557309342	0.0910870448827	0.267748198725	0.258851832199	0.379925933235	0.168754591954	0.0872827891533	0.344840023346	0.318026884847	0.108043426983	0.23067961165	0.426730669649	0.458357471102	0.223832523426	0.390337913966	0.113201647971	0.185131292876	0.113891672145	0.112285422392	0.203633763608	0.147311693395	0.319761319761	0.104262865804	0.279093598116	0.144999180114	0.125116212854	0.115521443526	0.454896961715	0.404966754933	0.0	0.424802850932
R.HHL.F3	0.465062780327	0.468019673864	0.472582729319	0.499212069002	0.498930496299	0.904065909519	0.409439798373	0.480817082748	0.39743821608	0.466342591725	0.39864240179	0.425390543302	0.304397755547	0.435138511135	0.417041257202	0.458941539758	0.407924233567	0.406724772792	0.703414043744	0.363946158137	0.482084088304	0.485423576997	0.392215413826	0.414771173433	0.404312896406	0.416073422163	0.468608248544	0.455212407106	0.472054238495	0.42265388346	0.40067219505	0.54044271902	0.456576831351	0.469021854089	0.595924870372	0.430499196175	0.43086281284	0.498658036886	0.400807337996	0.423856506313	0.35076423475	0.449539572134	0.415066998811	0.262136723614	0.379335338083	0.355174441553	0.580075582351	0.274319702204	0.290145357437	0.443457514085	0.594238770243	0.423898322414	0.448091001829	0.394198849084	0.350144925733	0.369559115424	0.343892855028	0.366823782888	0.386713026838	0.372991843253	0.367263817862	0.371552577295	0.310752705258	0.532214462717	0.538228467387	0.310970299008	0.384349362615	0.00473376498091	0.0805605872819	0.262090173898	0.127585920165	0.462552511703	0.528391806267	0.440889874674	0.394537210218	0.402917239491	0.297340839946	0.608878889726	0.350022158263	0.697660380564	0.380018092707	0.387568212961	0.411891933771	0.0724286168309	0.57677691109	0.424802850932	0.0
