R_LLL_F3	M_HHH_F1	R_HHH_F2	M_LHL_F2	R_LHH_F3	R_LHL_F2	M_HLL_F1	M_LHH_F2	R_LHL_F3	M_LLH_F1	R_HLH_F3	R_HHH_C3	R_LHH_C2	M_HLL_F2	R_LHH_C3	M_HLH_C3	R_HHL_F1	M_LHL_C2	M_HHL_F3	R_HLL_C2	M_HHH_F2	M_HLL_C1	M_LLH_C1	M_HHL_F2	R_HHH_F1	M_LHH_F1	R_LLH_F2	R_LHL_F1	R_LHH_F1	R_HHL_C3	R_HHL_C2	M_LLH_F2	M_LLL_C1	R_LLL_C3	M_HHH_F3	R_HLH_F2	R_LHH_F2	Input_1	M_HLH_F2	R_HLL_F2	M_HLH_C1	R_HHH_C2	M_LLL_F2	M_LHH_C3	R_LLH_F1	M_LHH_F3	R_LLH_C3	M_LHL_C1	R_HHL_F2	M_HLH_F1	M_LHL_F1	M_HLH_F3	M_HHH_C2	M_LHL_F3	Input_3	M_HLL_F3	R_LLH_F3	R_HLL_F1	M_LLL_F1	R_LLH_C2	M_LLL_C2	M_HHL_C3	M_LHL_C3	M_LLH_C3	M_LHH_C2	R_HLL_C3	M_HHL_F1	M_HLL_C3	R_HLL_F3	M_LLH_F3	R_LLL_F2	R_LLL_C2	R_LHL_C1	M_LLL_C3	R_HHH_F3	R_LLL_F1	M_HHH_C3	R_HLH_F1	Input_2	R_HHL_F3	M_HLL_C2	R_HHH_C1	M_HLH_C2	R_LLH_C1	R_LHL_C2	M_HHL_C2	R_HLH_C2	M_LHH_C1	R_HLH_C3	R_HLL_C1	R_LHH_C1	R_LHL_C3	M_LLL_F3	M_HHH_C1	R_HHL_C1	M_LLH_C2	R_LLL_C1	R_HLH_C1	M_HHL_C1
M_HLH_F2	0.1050634357564845	0.1659982148926368	0.1364942847148547	0.09949722659775663	0.1418164974832022	0.1421693299885997	0.1451544558484729	0.08321999534085654	0.12941585515692108	0.14752979033557487	0.11939607418953894	0.2558437412417455	0.2887751109968112	0.06740565955823054	0.3908579904797777	0.20333095335798515	0.20258444411542265	0.3028065708085539	0.08873627292238481	0.2150980054479758	0.08747744487704202	0.24047397634720244	0.28758906406038204	0.06950259747226774	0.1892036178675346	0.18796854882068234	0.14105189985221933	0.1782746823702604	0.18092568292371133	0.2699986884373024	0.2604960057309792	0.07742083810396154	0.28111119135832746	0.35138850163137325	0.12010847513242663	0.09484657770291385	0.1382782388833948	0.2258314302863535	0.0	0.11762691698803836	0.2582753819245341	0.2508305782020144	0.09489960413610195	0.2490861987689189	0.1716443986476516	0.11447958745937992	0.3906545362355615	0.3254159105009338	0.12884188553282755	0.14420175235077046	0.16700505132023682	0.10347402466303565	0.20459812371095304	0.10380538127769107	0.22967793262949354	0.10730530138132909	0.1214665779375624	0.17147756598565098	0.1503552839859998	0.2598624191616766	0.30985680503197677	0.20726760311588885	0.2488253335597053	0.26909198978960785	0.24027441065384972	0.30166370016696226	0.21435223919607882	0.23514747735749641	0.12773985631336496	0.11191210679275798	0.11602893015852507	0.34826706950478287	0.6158093010212622	0.25842161047077133	0.12944033904662125	0.18135389129011548	0.19338956972400426	0.16822370520151586	0.226523382590607	0.1385797141688861	0.2394737871921562	0.44830907728107017	0.26024368659856967	0.559415097352607	0.34502828575072547	0.22394035133511067	0.2352577006180951	0.33602680065908874	0.32869521438032406	0.40480410984490356	0.48291523289677557	0.3922310022630827	0.1029727141546952	0.25993249437389243	0.41042797982002577	0.37544891311203143	0.5321754401420452	0.4875998219417836	0.2795540369702453
R_HLL_F2	0.12239318284697734	0.21674260407860824	0.11836687539120151	0.12477044620402537	0.14019161479580117	0.12823657932843327	0.18493614896197474	0.14673275417152412	0.1390368202947951	0.18676059850607876	0.10039716539180658	0.27590272728707776	0.3186785770831177	0.10499075470782146	0.3992750976866208	0.21895534194133875	0.17341097586123966	0.335989134426292	0.12587137896634037	0.22276649199773207	0.12502068517226433	0.26285669918392623	0.3062868834078418	0.14332618980675868	0.18720145724961926	0.22858344855241183	0.15682748603185928	0.1891032605993282	0.1781771664067914	0.28510659168985214	0.2527444007217134	0.10929936310192451	0.2977957642755093	0.3846384973266866	0.14495344529662424	0.08097650235264217	0.13398103463719843	0.22327812166890856	0.11762691698803836	0.0	0.2687198305188586	0.2581701250151732	0.15635974966556704	0.2516669513936049	0.18123321051831173	0.1711407517937868	0.402976272166029	0.35538578246382235	0.13441763006479646	0.19391715042115001	0.20991835626340583	0.13855424765126567	0.22896517301320699	0.1623256740958705	0.2375704455658596	0.14249086280963208	0.11031054005271972	0.16296188779175347	0.19947290363512948	0.29035395139835657	0.35542815934143057	0.21528378138919235	0.264953409974933	0.2941117167148047	0.2769145346038154	0.333119878414101	0.2532404723890395	0.27640572402909896	0.13145464933348056	0.17154764572915696	0.09371471644883608	0.35805124949474065	0.6286111390743575	0.293106720085472	0.13453834505052023	0.2057705454483478	0.2005525752883396	0.1576492716016057	0.2304021456760162	0.11888695213157474	0.2861150530878366	0.4635101558050836	0.2836071383297666	0.5695911708632846	0.37015993949633386	0.24374031566343782	0.25950179716168	0.3482314947365972	0.35106095202701293	0.4179196092861823	0.4869518710305476	0.4193810268928962	0.13543559712591172	0.26842234237869245	0.41102188791536515	0.44365938943131394	0.5429810926213507	0.4995548472554894	0.2885443553014271
M_HLH_C1	0.293895408232877	0.29577832349939936	0.3123699474561782	0.31472282863139206	0.319928832736941	0.3336057404905045	0.24642567227983245	0.30975430664568504	0.3018724902767798	0.26311357888815	0.2607911692996554	0.2529707023218995	0.31205499843970075	0.24078359704495927	0.35827272121442744	0.1606063470202491	0.31335132526945714	0.28332484367813127	0.2848511062646676	0.18340109061197263	0.2853866347527314	0.11683815708987784	0.1458352767418765	0.29545948372116626	0.2845223124390644	0.31468950328607614	0.3190550832251046	0.29804237757143837	0.30500549537662813	0.27072707140671426	0.21231362622145636	0.27276466498731794	0.1313492394284776	0.3345741637162191	0.30070628361871354	0.2759810281468357	0.3300859423021656	0.2536339061283764	0.2582753819245341	0.2687198305188586	0.0	0.25023956414963966	0.3142814645260824	0.22693277848296378	0.2942913215495637	0.3056303689718937	0.32644459514772767	0.16440302577708438	0.3247661684402613	0.24910629863349765	0.29558542768534934	0.2704960518549151	0.18237109487189926	0.29823042768698826	0.2650616985350705	0.2640661269363998	0.2779218683636232	0.26641644582352597	0.26133600824643904	0.277810668290302	0.2765370527824949	0.18070543792379137	0.20730216073863197	0.19639121436498647	0.22318632592395032	0.24964563476889348	0.3251001470178882	0.19510440224721992	0.29721855801721925	0.30359445305364025	0.30302805855075854	0.31868806484452183	0.46664643394051797	0.21920608792247884	0.2928085759331206	0.29946604276234073	0.16693896433301825	0.2649561972353022	0.2534115981077653	0.28269185133396735	0.19521788936276063	0.3755916336036944	0.2262970226421822	0.48274246243451885	0.334690853043382	0.17257357205376306	0.19774220917469815	0.19872502153066868	0.28254697874380513	0.30931698925384526	0.3893713175887994	0.38344502707051503	0.27566082191738056	0.09305559375457878	0.3207218847969751	0.35980367745523967	0.4679858361885087	0.3879079531128664	0.13712485405020414
R_HHH_C2	0.2798904869678139	0.3367553326581132	0.28335163906320865	0.27027660151917476	0.30311728606379945	0.31076602701998246	0.3110338241704551	0.26922973459521365	0.2794561207468697	0.2976213557331383	0.24886417768791882	0.17525965286613096	0.17630333896248773	0.24117630717934413	0.2754969235482871	0.2261058694956245	0.33340346661696557	0.2747409008694102	0.266432629395856	0.16719590546268528	0.2626430162134957	0.2682924195841516	0.24115346539449387	0.2680777453638989	0.3258404071691818	0.2993177412837615	0.30159445269803065	0.33604445850102777	0.31792368720920877	0.16391604346322777	0.16248169431589618	0.2545039562844439	0.25360845281652444	0.2930056734386333	0.2939486493444894	0.26033918112749016	0.2948374200196524	0.31651360740119555	0.2508305782020144	0.2581701250151732	0.25023956414963966	0.0	0.26751151571496234	0.20268858254139419	0.3271666754510795	0.2875287189823371	0.28143987680198485	0.26995288330717937	0.3023864344488213	0.3121304749538251	0.29947029744685805	0.25311482468936686	0.23552229254380957	0.27202910884534437	0.33381091044606437	0.2778887797665346	0.2749180882185644	0.3201440397303901	0.2891954335688335	0.1739094029818346	0.31599929268095495	0.20749967046516374	0.1939906463366298	0.22752114878972976	0.2285187254174542	0.23619396900684003	0.32967111792192333	0.26950577823045546	0.28568706740988203	0.28855637245222787	0.2725449739517072	0.21767788809733804	0.5021650395440833	0.24589497638879573	0.2834622833814452	0.30819097571735315	0.19908685758866748	0.321139355082029	0.31954509280668797	0.29212017178234867	0.26344837878911237	0.3460522266601655	0.2744440091068781	0.476900325053189	0.22901672624493477	0.21567541774704693	0.2057403322319391	0.26056718005307794	0.22860175719013726	0.33825931146133964	0.368490377522681	0.2879759936509223	0.2700882322025899	0.2267715267092283	0.32769201098428147	0.36473193415029503	0.43737974291270854	0.40678669619238444	0.249725426345686
M_LLL_F2	0.13017569132978885	0.20748146881298823	0.164394744499914	0.10961684754109745	0.1746865283732368	0.16239841999025187	0.19113988420279765	0.10780617853757106	0.14850606963028903	0.18058784750072074	0.1516393006879002	0.29432397360412194	0.2863031980179688	0.11664622314823092	0.38188553944164055	0.2632026265956571	0.22710960447101144	0.30951624153743024	0.1298064836481713	0.24552036451559742	0.11945081470120843	0.30030372123475596	0.3458755752567965	0.11073249485104998	0.21967925779957725	0.20179120632253938	0.1659970741763346	0.21409293593684675	0.19828292454652846	0.30052437194730763	0.2894723779588626	0.10391887769217967	0.33723662388199455	0.35882089494170305	0.1613615500291113	0.1258830801242213	0.16875944566551887	0.2776001546506025	0.09489960413610195	0.15635974966556704	0.3142814645260824	0.26751151571496234	0.0	0.28162786599437556	0.21536562180012167	0.13641883200148242	0.40097903836832544	0.3790700723219376	0.1422297048331849	0.1890364572927939	0.18467335155986453	0.1414759851662889	0.25295411654706795	0.1238137645801632	0.2839284728229859	0.14355772404029932	0.15544311620847742	0.2167217490536099	0.17705760829696882	0.28269543879432263	0.3405470844907891	0.2569464043546914	0.2831323838113451	0.3159122798347393	0.2766384042279689	0.3365867152296573	0.2195282505401948	0.28845386423527447	0.14584210971449746	0.11153357894748629	0.12498206045804311	0.3701985297706301	0.6131201123804445	0.2955630311663372	0.16469939524086524	0.21067160709947289	0.24587573463469498	0.19796624969104837	0.2816393116061198	0.18466924788600922	0.2955505154195913	0.465022709036392	0.2972456939397734	0.5574145733169893	0.3407625748917312	0.26886306747225047	0.28209167822967685	0.38290263883373665	0.3354905923464036	0.4248461423498542	0.47726913823737377	0.3858009571320536	0.1304819215762074	0.3179396384848257	0.41189874247347125	0.37876535655869437	0.5254265491155474	0.4940207672551458	0.3238695623515468
M_LHH_C3	0.26333265947947454	0.33995420048562724	0.29219668053911846	0.2731236863688207	0.2776748018481833	0.3129980427392494	0.30651550403930994	0.27966196191640885	0.2579852722574925	0.29103702708200624	0.2459876109998025	0.17497497536655837	0.23987881493088695	0.23108764205673488	0.2784765113587331	0.1470934829965837	0.3301854816227443	0.24647793055028153	0.2593964975213792	0.18020328568479593	0.2634695529257853	0.2223287590154648	0.19691331645994697	0.2676855825541104	0.3207630610891109	0.33450062826394233	0.3098281228762926	0.3351891931938854	0.3291249195529721	0.16125858193986561	0.18123459515468798	0.24545492769465493	0.1926674992339513	0.2553293258720764	0.27472781308999566	0.25870854727400394	0.3092907721369079	0.2779163644603809	0.2490861987689189	0.2516669513936049	0.22693277848296378	0.20268858254139419	0.28162786599437556	0.0	0.3238219181611346	0.27580875713650865	0.2567867196657259	0.22960913922545695	0.30742345309985397	0.29632215524560185	0.32329954601283706	0.252281416272469	0.2165483576236671	0.27990357649972214	0.27957058102111404	0.2637337872224682	0.25835975397711525	0.31112628322026353	0.29833189285909084	0.18754990413000233	0.28312458287902337	0.13941007060236182	0.11313665411159794	0.14385926977032212	0.1827925747513485	0.19982736304959473	0.34194116563379423	0.1877555891009752	0.27321282981948625	0.2790066305482828	0.27622455366518334	0.25861259933354763	0.4969472427001366	0.17125622103017785	0.2603938301249772	0.3204869793702344	0.13621149676167899	0.29522830087617863	0.28814319807504724	0.2652692273651251	0.2366979194368285	0.38619006004045103	0.2535319399511557	0.48439726805186206	0.23452374068544649	0.1892651838069391	0.1973671999164743	0.22454439320376784	0.21948600836986792	0.32799969477794	0.3949305800278601	0.28329707150547345	0.2601461443865609	0.20026404614704055	0.3359705626989705	0.36166270607201706	0.4592090380140362	0.42243561393155726	0.23055807728782313
R_LLH_F1	0.19027425660686992	0.10371678500841812	0.16076332011806693	0.17124786141243517	0.17796041883741864	0.15085481578239657	0.15114889438101237	0.16948873506906326	0.18193630828562168	0.10821636781558	0.1936110208099226	0.29520937779056683	0.35568418001502666	0.19687635984762478	0.4287384659033511	0.28870037778094987	0.10436759173554268	0.3813117929134328	0.17821832439602153	0.30300316729296833	0.17270687518028896	0.28732074861944834	0.3443132052841047	0.16705483421660414	0.11980267424570337	0.14404565136197436	0.16831584167379443	0.08345895789514576	0.08663828036667547	0.3358593586292935	0.32174885272191517	0.1944391502594767	0.3284500024027684	0.40808964761003874	0.16835613077992673	0.1775138409927922	0.1549507824943352	0.3152779072278109	0.1716443986476516	0.18123321051831173	0.2942913215495637	0.3271666754510795	0.21536562180012167	0.3238219181611346	0.0	0.18579451706734898	0.46555431309491097	0.3645282377138556	0.15814412934223745	0.12692533389266913	0.1414922482656328	0.2004295885755855	0.2992516969703427	0.17605307478374865	0.30995248572374823	0.20655548208794608	0.1778919943940996	0.11567772298530493	0.136836653492587	0.34544183117276367	0.4148828612436904	0.2937730911322904	0.320007817693836	0.35961256388758034	0.3313359038925612	0.3529874217097134	0.17759716874951095	0.3284725807908817	0.20143533802210423	0.22314612187872002	0.1729689858281098	0.420224549546351	0.634537788177583	0.33109536674311674	0.18954435847642376	0.10955246623615694	0.27283050697896116	0.09748114541175487	0.3147044395821738	0.17209007880725552	0.34120494189027467	0.46488656499019776	0.3631611000395768	0.5841276008895678	0.4211170013150541	0.333107135634508	0.30700914343040736	0.3462313355572321	0.390377708626886	0.4248526529953689	0.48433084298645956	0.4396734335234299	0.2040019365849789	0.2885539678034449	0.40582125990931966	0.4564883305925759	0.5535285478100431	0.49270418330431515	0.30846413401715767
M_LHH_F3	0.11438744957842216	0.15188838941838875	0.15727614114349145	0.11946701373783652	0.11553065502715539	0.1426181845397941	0.17011278072407127	0.1081499943720935	0.11237374876280552	0.15191967295913134	0.13496508602737947	0.2792445347509798	0.31467639696526273	0.13330535334662222	0.4114780762140341	0.24633092800891826	0.20183290999846648	0.33913148233508017	0.09599089202497182	0.26174595479269286	0.12245121396220762	0.285395486975428	0.3412352230711265	0.1081420951470415	0.1824648398390681	0.1801493463108084	0.15642725395547885	0.16833750971677208	0.1772588879743903	0.29302990850703015	0.30522744816830655	0.12036358238051754	0.3233012297006296	0.3786942344671383	0.10919657737813761	0.14110120964734277	0.14717233659007506	0.26969665753913596	0.11447958745937992	0.1711407517937868	0.3056303689718937	0.2875287189823371	0.13641883200148242	0.27580875713650865	0.18579451706734898	0.0	0.41222303306140606	0.3779387801100503	0.1294713821323052	0.14132392216272813	0.16891948721046318	0.12367193461481471	0.2512367372480446	0.07134860456271332	0.2689830810531043	0.1219199555666859	0.12888353758889898	0.18755430238517387	0.17161476120505506	0.27961095205387276	0.3544886081168905	0.23694085114937574	0.2718651143329441	0.29931291363755635	0.2727247047403541	0.33703544946413316	0.18843562376226394	0.26801609959329337	0.12184002705025923	0.09902237130169098	0.14947769394697263	0.402234593580705	0.6292436158257243	0.29189248296080056	0.10726608088442396	0.19636871511286297	0.2225726147355841	0.1732761764460181	0.2723063413674649	0.14057858196281064	0.2908503288172746	0.4740295260283194	0.29630947643364	0.5845552009100489	0.379183288635169	0.27190866978155825	0.2953584395737139	0.36710322114840055	0.3397101832537903	0.4142576956035745	0.4990521596648628	0.4206074336941152	0.11357281770657675	0.3056222247058822	0.45115691213865694	0.3886829074902888	0.5579898365336158	0.5277187336212559	0.3075372504183202
R_LLH_C3	0.4039933832868788	0.47770752957461304	0.43535667420960644	0.409120587527449	0.4220926997077793	0.4461365050855343	0.45022933721984815	0.4042493769068396	0.3866368685557029	0.43668009785070155	0.3807828096031561	0.21176552150471176	0.22890770298403887	0.3859723421512326	0.19333039758032147	0.3241553089245313	0.4851444996187728	0.27284684080530064	0.40386396607125863	0.2827890370254367	0.4179549619662089	0.3278581018964031	0.26637466972546586	0.4087052355482574	0.4697285349351355	0.46543035845731007	0.43610658218486265	0.474875280536764	0.4707916518991255	0.22188159271833674	0.2610360803433929	0.3923494420965886	0.28272681244352943	0.19061150234374263	0.4381730702569293	0.3997165920108948	0.44401763605925937	0.4692624007037914	0.3906545362355615	0.402976272166029	0.32644459514772767	0.28143987680198485	0.40097903836832544	0.2567867196657259	0.46555431309491097	0.41222303306140606	0.0	0.25699921606093534	0.4451172738194411	0.4322419418758179	0.42322004198421653	0.3764145236888601	0.34883835883318476	0.40269477259557185	0.4829274154889137	0.4116464471936743	0.38956069280759126	0.47348110887462325	0.4136820548182896	0.23494257074709313	0.27332674786205147	0.32049472946002694	0.2554808375136866	0.2628650173509892	0.2726829966574174	0.22501589109617987	0.4842924330894421	0.3318709116637187	0.39941295682827543	0.3847962502343375	0.4073004673991137	0.20650889823477808	0.3945082942456235	0.29151095945439515	0.41308068991008023	0.4577739572008127	0.3118122936555441	0.44635420563078226	0.47729837771397815	0.42790001911743153	0.31713022380918227	0.27816440053014363	0.307253028843443	0.3549719898202852	0.18298986890978966	0.3172926132491756	0.2531170173445671	0.2876199956639884	0.21255606020549714	0.2267487089111903	0.28917516407202004	0.22318072077231887	0.3956834182635694	0.3047025915715565	0.28493286339825713	0.3450048160725874	0.30977792088408335	0.3127107607819773	0.31074183291570284
M_LHL_C1	0.36710039327221944	0.3723855119647689	0.39738712379599117	0.3871556768206746	0.3992878647915481	0.41041942747476357	0.33033292595028635	0.37644444286736767	0.36752592316123917	0.3430531035319248	0.3335524249764868	0.26632007269058056	0.29279382816166577	0.3179021273020209	0.288006942704372	0.21969360032506172	0.38874180329273683	0.2690086979427702	0.3482950244488999	0.23479158111367576	0.3701399938210597	0.1686256636190031	0.14564007265918041	0.36480873800385516	0.3704778869147225	0.3856844052365078	0.4011317915671715	0.38237551030126266	0.3937343374407864	0.2637667067518487	0.2472014831066002	0.3420508304770715	0.14152621906319676	0.27958134465180484	0.3782176374237416	0.35531904352341054	0.4061834073482249	0.36235354258195424	0.3254159105009338	0.35538578246382235	0.16440302577708438	0.26995288330717937	0.3790700723219376	0.22960913922545695	0.3645282377138556	0.3779387801100503	0.25699921606093534	0.0	0.4075431779403775	0.3315666639447674	0.3534017145366292	0.3393564563241362	0.273325547666277	0.37410441683981865	0.3720784376698968	0.35237072657651913	0.34129958742200533	0.359193235015185	0.32824703648320713	0.278297955732006	0.24475826379381843	0.23127938068324197	0.21253206683169032	0.2141486535013169	0.23146106952500842	0.22096397679685006	0.4010117438665947	0.24549840015506783	0.36786640406376675	0.36072483759351687	0.3822055367274363	0.25916395862758107	0.40586939649337517	0.229594782050779	0.3671628118379408	0.3689414652416005	0.2206038950865287	0.3504269064874779	0.36689573985821894	0.36188611042342217	0.24100480305389863	0.3246319356448643	0.26487749446255293	0.4104846595901536	0.2749582699026439	0.22688149426543677	0.19968912621655432	0.16742926643090628	0.2648426550181028	0.2548845480701288	0.33199338297011793	0.32209844790026104	0.33858632114471493	0.13774774583104554	0.2796474532662344	0.3394023211401954	0.39033867012042217	0.343213746487202	0.17305028034755124
