M.LHH.F1	R.HHH.C3	R.LLH.C3	M.HHL.C1	M.LHH.C2	R.HHH.C1	R.LLH.F1	M.LLH.C2	M.HLL.C2	M.LHL.C1	M.HLL.C3	M.HLH.F2	M.HLL.F1	R.LLH.C2	Input.1	M.LHL.C3	R.LHH.C3	M.HHH.C1	R.HLH.C3	M.HHH.C3	M.HHL.F2	M.LLL.F1	M.LLH.F1	M.LHL.C2	M.LHH.F2	R.LHL.C1	R.LHH.C1	M.LHL.F2	M.HLH.C3	R.LLL.F1	M.HHL.C3	M.LLH.F2	M.HHH.F1	R.LHH.C2	M.HHH.C2	M.HLL.F2	M.HHH.F2	R.LHL.C2	M.LHH.C3	R.LLL.C2	R.LHL.F1	R.HHL.C1	M.LLL.F2	M.LLL.C1	R.HLH.F1	M.LLL.C2	R.LLL.C1	M.LLL.C3	M.HLL.C1	M.HLH.C2	M.HHL.F1	R.LLH.C1	R.HHL.C3	M.HHL.C2	R.HHL.F1	Input.3	Input.2	R.LHL.C3	R.HHH.F1	R.HLL.C1	M.HLH.C1	R.HLH.C2	R.HLL.F1	M.HLH.F1	M.LHL.F1	R.HHH.C2	M.LLH.C3	R.HLL.C2	R.LHH.F1	R.HHL.C2	R.HLL.C3	M.LHH.C1	R.LHH.F3	M.HHH.F3	M.HLH.F3	R.LLH.F3	R.LHL.F2	R.LHH.F2	R.HHH.F2	R.LLL.F3	R.HHL.F3	R.LHL.F3	R.HLL.F3	R.HLH.F2	M.LLH.F3	M.LLL.F3	R.HHH.F3	M.HHL.F3	R.LLH.F2	R.LLL.F2	M.LHH.F3	R.HHL.F2	M.HLL.F3	M.LHL.F3	R.HLH.F3
R.HLL.C3	0.19184153077170843	0.1958824676439164	0.12677487460300643	0.2406964800246013	0.2385653244170136	0.2738022122494081	0.145711214877302	0.20123881007796254	0.2051891757176839	0.2808997987878882	0.16379756543553162	0.2238359941468602	0.21472741156963449	0.19160012779764596	0.28076558284605585	0.1988105352591334	0.1908340414180597	0.2241979950217083	0.15112889015927763	0.19423205227928822	0.2311476280129762	0.15917307042229262	0.16445760667343065	0.2335907725368945	0.22784332655178177	0.254410605232923	0.2706354326695158	0.23642981089606768	0.16914558753903947	0.16692977476946802	0.1657062527868976	0.23001814854315308	0.19343055149553487	0.2473097454725983	0.2365631467710086	0.22921681056081752	0.22596827637724315	0.2534607380162995	0.17574411115938326	0.2861030305096214	0.21622914480788763	0.27264292914267957	0.28776618369644524	0.18752167132203348	0.19753145075801118	0.24652529665447118	0.1330697054829647	0.16020614001383232	0.20017092159111954	0.2425643493846546	0.20434466915395105	0.13221565712557948	0.19104641442688158	0.23978325157718733	0.14470405199586417	0.22583872974811411	0.2823063058973937	0.17011816116232986	0.17975448114981196	0.18888065989465877	0.2237998307383019	0.20674910345967248	0.1437804962533359	0.20520986646547845	0.20730122201234735	0.15148169126481406	0.15243731676977024	0.14633483200461198	0.1978861170450294	0.23345167304700856	0.0	0.21243139533811142	0.22196975939066305	0.17778035125119593	0.1894238785500809	0.21864678243648278	0.2331528435192653	0.21863960542571487	0.21316945504581183	0.23964093093136607	0.22939054810532922	0.23198705000011463	0.2456240025129225	0.1477375306849213	0.19787024331793668	0.20267170249001645	0.22419465652317355	0.20621527178448484	0.20864767259909667	0.17493113160547977	0.2005929868322661	0.1725651715052806	0.17332676208718223	0.1874046660741247	0.22236356975919877
M.LHH.C1	0.10346180552866685	0.13774698138243385	0.1772523016586715	0.07757368169507725	0.09630086484916371	0.09017485377218203	0.18078485708518754	0.0921888845720279	0.07715827626233086	0.10350248703949229	0.13750252052426903	0.1364270753419071	0.09010450470749576	0.15542376991736886	0.12985702904947993	0.08194652142298564	0.13741946933200047	0.05276502104860314	0.16241131409252485	0.0983658551624332	0.14680045940681694	0.15214232068229885	0.13276847039979073	0.08343438644561492	0.1273013633000792	0.1286520093623249	0.12137720977200071	0.12899837307787024	0.08376309339640861	0.16746866694251192	0.08590217395356967	0.14634648738125805	0.1085179476579938	0.1283974855024696	0.10275629728206788	0.18088957356497484	0.13531124741389594	0.11695448172871817	0.0881124913031626	0.37010453756545986	0.12827044894164424	0.10952772925212674	0.39161094988023104	0.094397417217777	0.15070456847246064	0.12561011588363358	0.1637496179945728	0.09059118208855997	0.047133826421829644	0.11005435876478055	0.1290755965425477	0.16309113128334168	0.10973680494178989	0.0947124834190219	0.12510040080929336	0.13093699105439266	0.12662970807989185	0.10887727229121681	0.10191656212547785	0.1636311469655486	0.07218553042104776	0.26836894757562735	0.21853035428164497	0.1302191105441679	0.1097817203894285	0.14439354147888206	0.10780516651206012	0.18158343752575185	0.12525150861713064	0.1028584658233994	0.21243139533811142	0.0	0.12390087929656272	0.1484742404724744	0.1363730341000284	0.12413171622973454	0.08571119257619965	0.1232212376826745	0.0843182873489692	0.26185734545061046	0.13164764198072648	0.11005715051212457	0.15695223483989634	0.19281875840417795	0.1107080401600829	0.0629878858647021	0.123941795369803	0.1851439921951974	0.10987657898377748	0.14585011228865175	0.08348534757892295	0.14849999414847528	0.17445686775866234	0.10025352589730387	0.11723078611004446
R.LHH.F3	0.10011651901082519	0.18341084243143607	0.17955940506933799	0.16317207139533416	0.11046381501628891	0.13623443392710158	0.18787889935256033	0.12585797351227374	0.12591150478719676	0.14262611384097248	0.18154805744893884	0.07517054231202772	0.09618960427550191	0.16585068240793932	0.15323264536105385	0.14724366878381825	0.14389774370182934	0.15288388546839354	0.21333631673647102	0.1591542715058241	0.0571628982538959	0.16173897029244358	0.1242317971460843	0.11066228674202097	0.014986960806018941	0.13206384180169925	0.13004392387684288	0.048324780292883125	0.14005577954075807	0.16156685650420824	0.15992494093192214	0.09010200979953403	0.10259973173547825	0.1084301090283989	0.09554145259426942	0.10026091129239248	0.06513860151550448	0.13099176274704702	0.14215168879712814	0.340488210475944	0.09429056921446712	0.16127968311068894	0.368465766432738	0.147543533816327	0.13338773521926536	0.09396705656702256	0.20350537349694217	0.13629501170103137	0.15359519245372863	0.12404215484541962	0.11559606246857923	0.22214349714974282	0.1851781356427634	0.13921816248050287	0.1668851691547469	0.19058127971218677	0.14271081642494624	0.15771991070288172	0.10441886830510062	0.20090634839779034	0.13939003453489124	0.25099412258125464	0.14978010563372376	0.1119258708920724	0.06283518304336771	0.124579182693179	0.1757308726247535	0.17237361636069112	0.1257908038569703	0.08995330207631444	0.22196975939066305	0.12390087929656272	0.0	0.16016084967081787	0.14668903890428064	0.06725922443125334	0.07836289863139993	0.12119552220389469	0.10423470763645261	0.23133333173607934	0.059138189647255694	0.03826229423352496	0.08030464420846023	0.1927923527692689	0.1100741379813963	0.10226485297205067	0.049027723781051843	0.12993142471209815	0.13451255914166094	0.17540221301104356	0.11140977447235122	0.18646093950176695	0.14392302722935368	0.08558835488192285	0.06674270525297168
M.HHH.F3	0.09775649767231565	0.2454628618378076	0.214596750987021	0.17121993865554777	0.17004547333716655	0.19516656700951507	0.10579664689996579	0.18602133243647065	0.16170024302116137	0.22088517521326648	0.2359434770272862	0.1656972639597959	0.15412991087126604	0.24451763168013682	0.17570308106899304	0.20589882161423628	0.21499860808567547	0.173238892140011	0.24707571688986146	0.20419095615611638	0.18993426110561565	0.09068934137911347	0.08926511903221021	0.1660335648826931	0.16857513383185882	0.2045680497368744	0.19878688849762466	0.18084002715990544	0.20744455867815453	0.09686115309249851	0.20359689461429384	0.17379991899334937	0.10545496537365545	0.22068070842673754	0.1705420392855022	0.20617987677892208	0.1474233123599682	0.2233067531546515	0.2125684940086975	0.37229575848415736	0.10967300100814537	0.17574226564525092	0.3564429587544193	0.18155237501319113	0.13452826237036986	0.1943789274809453	0.19506166622946575	0.1960439656845644	0.16163949051694082	0.21033296728489523	0.11955860305069851	0.14418999654746148	0.22932078841945885	0.1404050371431528	0.1267324576769683	0.19863868288418693	0.17720321933676988	0.19905268386463357	0.10050359365444221	0.19167855704652717	0.18457823521213398	0.31142660705729364	0.18159735160184684	0.12407850636398148	0.13992799787473736	0.12195467807683222	0.2135919014110937	0.19620016458039	0.0721602684100551	0.17177513442786113	0.17778035125119593	0.1484742404724744	0.16016084967081787	0.0	0.1257932258616574	0.1605901039307646	0.15269539333971868	0.1044469744686866	0.1232540517264451	0.29020429060849384	0.1842169565242599	0.1786638404160238	0.20222217248156882	0.10781810479961697	0.09409409570740362	0.12799145084672986	0.15918895970882324	0.1160943858968227	0.11936822724837015	0.09216784689372756	0.09746051235340253	0.16653203431839375	0.18339762861600484	0.13398346460518748	0.1643942397950543
M.HLH.F3	0.10079641234280154	0.205420726261881	0.1707895508796941	0.14446472393744486	0.16954064407164796	0.18249659697238657	0.11886995327574564	0.18555142607948555	0.1680877283136347	0.18561979219745606	0.1858686515247853	0.19370278214396597	0.1159476720467741	0.20234719939478946	0.16899042291419566	0.14845527356785185	0.14797347799670016	0.15108149586716127	0.17368322516225657	0.16579461228530967	0.17870939039236464	0.10450724024477896	0.0888221761680968	0.18678859863132063	0.1573681339103482	0.16442874547646208	0.13671773386979633	0.17683571818805285	0.15787285351960417	0.09076413390275556	0.14757590911706003	0.17215363770161557	0.10866467237316867	0.1743725785827433	0.16976826493207148	0.1879911889294663	0.14090655084526302	0.18020121650011706	0.16161689392199619	0.35555023700002336	0.0961620510166725	0.16894690684550726	0.34472076352866193	0.12592823655696944	0.053350122229973845	0.1727859145378311	0.1500755279899448	0.131952798214913	0.13559914020049246	0.1996199051066694	0.10832900247899914	0.15350245215997999	0.1737869948250239	0.17627385664695028	0.12187369254040464	0.18421645793651417	0.1628424819480094	0.13386180367163444	0.1262467858016684	0.15909698652679216	0.16151872092164538	0.2645489860214725	0.16025085626708174	0.1066839914214828	0.1222605037712968	0.17159259754607298	0.16071003783997154	0.21075855802518603	0.09045582154500571	0.1645458092820544	0.1894238785500809	0.1363730341000284	0.14668903890428064	0.1257932258616574	0.0	0.16300616419696998	0.11702012621417998	0.10367512375135247	0.1063764560291221	0.2374427516686068	0.16108776222160712	0.1443140822778045	0.1837636796812012	0.11461640885036586	0.08525618957808849	0.09826878879377271	0.1447340969078517	0.1168716368399725	0.11347140871031698	0.08730231317404061	0.07562159597232775	0.08915999784467142	0.14401045450590935	0.10553631892801547	0.1654735830831846
R.LLH.F3	0.11500516181950604	0.17581689898579597	0.18222598391874736	0.1737279588955297	0.1441806317608317	0.18203825527265632	0.18739625050922512	0.12236810279163687	0.11818023503696097	0.1870134517401427	0.1853891026268945	0.04541103604799714	0.10757061522538854	0.1800144446910524	0.18317964170883608	0.15484896135065795	0.18416150287115657	0.16057517121986029	0.21258755807417828	0.15967505505772747	0.06412785072446825	0.1777430852607598	0.14269065434853506	0.11857435788026406	0.06695511837412864	0.16766017222971805	0.15863186647601582	0.06772916283714299	0.13432441005054171	0.16874156178894792	0.16095296842923285	0.06421308511622763	0.1294139103391651	0.14579645349610654	0.13389498837192151	0.09434161357343243	0.08731156956443838	0.1515535953850549	0.1547423298238351	0.3188790640518214	0.12849258873473599	0.18489043866057298	0.35339208273490696	0.1584664443956506	0.15909063121930678	0.11296390620463782	0.2151902451686736	0.136145735105015	0.1516353718565117	0.12058143895146232	0.13041917921183238	0.2084080105976778	0.18389894121847303	0.14799608459330493	0.1629775424307096	0.20041874923979808	0.174917031424084	0.17198073475734865	0.10708857811850464	0.20325166093790398	0.14617971732844565	0.216816332650356	0.17514394734698474	0.13419598136709454	0.07929049090749017	0.109197662325451	0.16127384777912285	0.1574494103220161	0.1404624628486511	0.10835818108498427	0.21864678243648278	0.12413171622973454	0.06725922443125334	0.1605901039307646	0.16300616419696998	0.0	0.09523128102143422	0.13712243437422064	0.12331408636573679	0.21064978013413918	0.08241069745542658	0.06480754560240828	0.07200408714069434	0.19240375988571887	0.11983676916712632	0.09629525398847316	0.08019062001817177	0.17458636222239982	0.13493273270381667	0.1796540144100594	0.11531894602977107	0.19720859599236684	0.16098664468606405	0.09545883907934616	0.04887322869400059
R.LHL.F2	0.11905643425753747	0.16197297637350666	0.20638740756380347	0.13995819273521237	0.0966488251851123	0.11440899187001684	0.1828666732937915	0.10767353274768933	0.10459567755262467	0.12278297643447375	0.17513144803750422	0.11290999816828068	0.07939961264552477	0.149356546765894	0.1386991274532196	0.1189485810492987	0.11943849179008853	0.12733204611630897	0.1917205631262663	0.12539181142071712	0.0933498199453212	0.17275742463262062	0.1377140537829821	0.09441817542361924	0.08549162838328403	0.13277908842718403	0.11176442359328975	0.08769050557679813	0.11365182382077729	0.17131291964589868	0.12179840672082327	0.14451341201007695	0.11673389850564712	0.12373566727939464	0.09764964063531971	0.15407676486626903	0.11414077283601338	0.11382285350871445	0.1189140793034959	0.3781437513913832	0.10286465107393719	0.14137949199201638	0.3983877251494729	0.1349083580016172	0.13821058253411084	0.10509998209230753	0.2124770232890158	0.12243502773941431	0.11385712163968516	0.12267193910350391	0.11685723790338334	0.19633229610720898	0.14531319269487364	0.11606814791552168	0.13112531407613348	0.15108251784573512	0.13046031668454688	0.11604968159742726	0.1071313914410913	0.2024074482547228	0.12680615419089936	0.28868041215404927	0.16917013322645733	0.1397155673018692	0.04546830634071056	0.1447744365745595	0.13824847282698885	0.18818996732763654	0.13512788160876374	0.09337405945807709	0.2331528435192653	0.08571119257619965	0.07836289863139993	0.15269539333971868	0.11702012621417998	0.09523128102143422	0.0	0.12077798429695107	0.07904779354855013	0.23553653671137426	0.07172894067229141	0.06360716297337479	0.11684644849047923	0.18878679114548472	0.09489734883443862	0.05638268875259393	0.09983475253879638	0.13302004133544088	0.11464468235375386	0.1595354968062929	0.09309463900045574	0.1566905061860543	0.13963677864337815	0.10007132393102133	0.08803982967862929
R.LHH.F2	0.07639139949614462	0.2043694495204845	0.2026950909279878	0.1295819681904071	0.14351553928208483	0.14179792802310173	0.15330040816092802	0.14588705109739344	0.13397922477077326	0.16185154765118842	0.20867320061170297	0.1560604055731311	0.12193275828049574	0.19982368911928716	0.14777341384057624	0.1542447161716988	0.1587931905931818	0.13274642731438063	0.22656104389428633	0.16443369252306186	0.1678608674233809	0.13791072352695358	0.11330425036851033	0.1477883925576563	0.13226764367551863	0.16894560955225285	0.12721076102649012	0.14883098689092092	0.15609995930975246	0.11589363109133331	0.1516934306028803	0.16158496832976613	0.07328125830109089	0.17521505351525704	0.14509845678565458	0.19240448837112825	0.12661416444398682	0.16289355806416733	0.16269589748391153	0.40092918568223707	0.07552336374606972	0.13217520659918974	0.3874610653917436	0.16517505088292744	0.11314439973673779	0.1496885850642103	0.17526759882829487	0.16359186182317295	0.13629492695460288	0.16271853028145317	0.0840388159679566	0.18372502744265143	0.1818896366276295	0.13850142724153708	0.13652706337282322	0.18994996503299436	0.14874887695097833	0.14882308956088194	0.0948223152805406	0.18063652734392405	0.14579420199813065	0.29986741604393086	0.15776796993336242	0.12484836711179456	0.11535372254650643	0.12777613283797745	0.16791978256665707	0.2046419372306212	0.051586186251781366	0.1406999563348076	0.21863960542571487	0.1232212376826745	0.12119552220389469	0.1044469744686866	0.10367512375135247	0.13712243437422064	0.12077798429695107	0.0	0.06612834884235287	0.31854008906925124	0.16359898675847126	0.14304759319314198	0.188712151686071	0.1532052956609843	0.054827628261495766	0.08909736346121186	0.13348495198213972	0.10364108939455695	0.08547313069398996	0.12216032690181185	0.06608596989349273	0.10629951083668993	0.13232827933073973	0.11128689048486513	0.15005409417305468
R.HHH.F2	0.06935446682881419	0.15947212815393194	0.1933987663935731	0.0941907232824198	0.08848715509039008	0.10753059555394776	0.16403756373008885	0.09752664744082468	0.0949494218488016	0.11439243613670405	0.18361223694789103	0.12408149207840992	0.10017014897107636	0.15392678526841697	0.11840244791321157	0.10624265600951731	0.11397582914651132	0.09062995444419916	0.19338221981948375	0.11496476322763723	0.14091660485676177	0.13683775449546737	0.1104217219863073	0.0931362995046718	0.11254667496990893	0.14508079200480792	0.11547268641226374	0.1322401261768101	0.11155595558593648	0.13230904659222464	0.10320514237961473	0.14615810441438656	0.05757783327138533	0.1386761849721176	0.09763885982842703	0.1670161605246687	0.10816829153243722	0.12180256855448832	0.10430521640800405	0.3952323279489087	0.0810072442345	0.09860565046835594	0.391197373136173	0.1411226581080504	0.1242602447201236	0.12266726456065552	0.17306655706647545	0.1362603234527649	0.09921617390042345	0.10599406262529516	0.08988314360205148	0.17820534959600823	0.13753924974379333	0.10133589848373938	0.1159509237898382	0.14371227382277682	0.11314254992217551	0.10079138989492491	0.08989692314972426	0.1719747293544792	0.11562631299760007	0.2843474743393603	0.16555070702359437	0.11971083923527315	0.09643668645306747	0.12629555365082074	0.13404500530441274	0.1876596481515888	0.0837350990594041	0.09190030726997403	0.21316945504581183	0.0843182873489692	0.10423470763645261	0.1232540517264451	0.1063764560291221	0.12331408636573679	0.07904779354855013	0.06612834884235287	0.0	0.28682915345652066	0.1244607829948628	0.11118398230199286	0.14752010108707023	0.17137919333182494	0.06343214799707093	0.07160276352470604	0.09678221084144527	0.1284110719237784	0.07608290478262995	0.11369764953586728	0.04688484002892985	0.12896643364521732	0.13165320143320497	0.11082059089605258	0.10717484660693934
R.LLL.F3	0.26581058468403446	0.2691145909854069	0.2719605422505029	0.311315218825661	0.2820866869562901	0.32690324070510357	0.25124727685894366	0.267929099702371	0.27270855627573226	0.3218043357563874	0.2375190152160634	0.209614081870268	0.18841933430333846	0.2741235819990536	0.3436831050295459	0.25621642786814824	0.266964502603424	0.2974078526128999	0.21676116501016632	0.27175302969267257	0.18367821164469564	0.2344971466867946	0.24306564316442103	0.2798114736440767	0.2235482956320314	0.2912505362648193	0.29346408102839217	0.2051911596620117	0.23355834876815398	0.24491242212778025	0.24534886855759167	0.20856250022988937	0.28262067328019125	0.2909561110201791	0.27162729249394396	0.21303894253399996	0.2655115249233564	0.2845512547193894	0.24443039019418536	0.2135742334615501	0.29596993842089986	0.3431561710458488	0.21221010218682404	0.21682288279327186	0.24551345370586694	0.2404954374188502	0.2470841194435396	0.2043117065117992	0.26983116253853096	0.2796350502481642	0.26104368010913626	0.26055121902538714	0.2687714304078216	0.3102983360111585	0.23340451187068925	0.30954269805502815	0.33264809278501106	0.24601947002157903	0.25923391664162365	0.2663730206897989	0.2820653130908568	0.19391182303760196	0.2262810745126263	0.2166701432937991	0.22643246451011223	0.2902781957682223	0.22059585455012112	0.245909003687512	0.30847937438255973	0.26041366660936793	0.23964093093136607	0.26185734545061046	0.23133333173607934	0.29020429060849384	0.2374427516686068	0.21064978013413918	0.23553653671137426	0.31854008906925124	0.28682915345652066	0.0	0.18087870088660044	0.2008347491954239	0.20309422624955747	0.2538039116801156	0.27420157891801894	0.22569970278446022	0.2466758442138418	0.3100410196847187	0.2870972231653478	0.24728995379741617	0.2635414309218075	0.2626265395396136	0.2763021647834762	0.20565022600904034	0.19880907262807523
R.HHL.F3	0.12787541620709567	0.19203546755309173	0.23156137965690538	0.19694035336966706	0.12724689142473983	0.16096250238175785	0.21718746208439346	0.12752872664212775	0.14082096160327104	0.160166902552652	0.170209406598639	0.07369005870569675	0.07984485578269161	0.1445426331438369	0.18495176233404972	0.16595828146073244	0.16694642189923417	0.17688016596752873	0.19855048481255796	0.1756870576435909	0.028905147262494952	0.1794294308199223	0.15578367109595675	0.13230629568552787	0.0548668366073511	0.16133409796785128	0.14154128192480375	0.04363070805229262	0.13624375810541525	0.19527096920515327	0.17497061277309317	0.10472856248364587	0.1261964964942053	0.14266742887296074	0.11707766970029233	0.1088791411217479	0.1027130997746014	0.14437567534110218	0.16200491347478777	0.32586247290255693	0.12701154298242706	0.1965304815021963	0.3717792790707506	0.15055055011975033	0.16640648617354975	0.09353889989363882	0.2256313531924026	0.13630460607118167	0.16400096991425747	0.13262418636914985	0.13329459606622626	0.2309563338722423	0.18303690584035062	0.15955094238406678	0.17244200253398922	0.21179267441455954	0.17106672072951748	0.17155543834112275	0.1267291969270266	0.23176494553610738	0.15247732265447128	0.23848044745811017	0.15792086247930603	0.1440721805798849	0.06640350020652654	0.1378048502720977	0.17177736932403623	0.16393126459316454	0.16691930746151884	0.11323573907730553	0.22939054810532922	0.13164764198072648	0.059138189647255694	0.1842169565242599	0.16108776222160712	0.08241069745542658	0.07172894067229141	0.16359898675847126	0.1244607829948628	0.18087870088660044	0.0	0.03291671349259382	0.06778723695923622	0.21545788639267027	0.12569530414601976	0.10892335566402093	0.07539320717931983	0.1606753151610504	0.15727608215974082	0.1888092557709241	0.13174554666223773	0.20570585281885206	0.17694015806336044	0.09940078203023175	0.056251283020300184
R.LHL.F3	0.1168208401925825	0.16932885303500222	0.2014747711821357	0.16642775757695852	0.10825497004707738	0.14579032175391282	0.20258023127483865	0.10919439079303761	0.1154880665130641	0.14622802703851573	0.16528919867759795	0.07022831968050403	0.08068761702576543	0.14461444830275583	0.15420047297926656	0.14077924247029253	0.1569880245559172	0.1465234405215484	0.2004230491236543	0.14827530621524931	0.051990591149980135	0.17922745483407662	0.14867707828042226	0.10564412086577041	0.03904856984314019	0.1396397355655354	0.1252359974826935	0.033543880508285634	0.12077218118997053	0.18604423106482684	0.15387582777908745	0.09460959933885627	0.12469232349384532	0.11912452809860627	0.09392244541693096	0.10250450005697948	0.08256597118400984	0.12611751410680147	0.1354490307720022	0.3451747540484785	0.10770247004074121	0.16581836402994682	0.3797761579814616	0.13992317729306916	0.14621682177803988	0.08480694677507074	0.21492719951638714	0.1237501043786696	0.1437342983780088	0.11273210662348532	0.12175687518468103	0.23074377422877115	0.17371394240732504	0.1338240435706375	0.16710021503414138	0.18320580411492224	0.14284543352880694	0.15812437137711263	0.11446111588336051	0.2181434646733356	0.1308128932877068	0.25253178295593476	0.15808743955472443	0.12888982662934734	0.06166968330187183	0.13766330586994763	0.1567966075051755	0.1719823360315328	0.15312010905999293	0.08724802168657587	0.23198705000011463	0.11005715051212457	0.03826229423352496	0.1786638404160238	0.1443140822778045	0.06480754560240828	0.06360716297337479	0.14304759319314198	0.11118398230199286	0.2008347491954239	0.03291671349259382	0.0	0.06835972411932345	0.20700700467512195	0.11182963001009295	0.09076041930763531	0.05553048150444308	0.15647992898277083	0.1503711770710755	0.1814317651658707	0.11163836012978004	0.1845345206818862	0.15848544923987556	0.09000137038140606	0.044107884320709626
R.HLL.F3	0.13939904493160607	0.20269982337952053	0.22854576239300162	0.2084395750081917	0.13507868462353376	0.18356357862085246	0.21686677263538015	0.14226020694466407	0.13857763305212994	0.1804408779887446	0.19002498647594537	0.05783149125514136	0.10827860488238833	0.17333485211296087	0.18246864103747373	0.18003245616826297	0.1835340146350423	0.1911226128156784	0.24122953059286273	0.18581637331060036	0.056424167544163496	0.19170039270726932	0.1771126742218246	0.13992462052320556	0.07085146293162302	0.16899062335596643	0.17740462127068726	0.07579496143461288	0.15586146763042635	0.20852938533538312	0.19153084403688933	0.052984427259949236	0.14318860747158174	0.15287933546107804	0.11340410546691422	0.04915353519959347	0.09159708098198174	0.15667149895681304	0.17059782443553403	0.296513618980097	0.13386754782533247	0.2004047371610579	0.339958491514394	0.16206497347975127	0.17682581197615377	0.12917903001714073	0.22659286205553578	0.16262643368485877	0.17619136126573756	0.14971795706836175	0.15737439352162003	0.2478251681836547	0.2136833985715518	0.15794791441767975	0.18422041024025587	0.20665921184208152	0.1675044149253744	0.19607621454460814	0.12460577577144269	0.24278018144268387	0.18361198227704983	0.20338643161311218	0.18198775968562278	0.13822434101989056	0.10199360908625679	0.1529786199185873	0.190155504380035	0.19040207842750181	0.18617669604245674	0.12517192828250767	0.2456240025129225	0.15695223483989634	0.08030464420846023	0.20222217248156882	0.1837636796812012	0.07200408714069434	0.11684644849047923	0.188712151686071	0.14752010108707023	0.20309422624955747	0.06778723695923622	0.06835972411932345	0.0	0.21911446845667396	0.15884859568389237	0.14107339359381915	0.07814774890805241	0.1809148043979946	0.18389028909030794	0.2096431850817355	0.1526313719613162	0.2255200398922178	0.1918485189384982	0.1145361130928413	0.06263415101161936
R.HLH.F2	0.14389683900350092	0.20674494373996982	0.17334451362454553	0.21172675664688725	0.21503116387144436	0.2474074911055573	0.023556387829592743	0.23173687251532135	0.20575067827185675	0.25406819383087603	0.2167462720212358	0.21012036862679687	0.1829435610074894	0.2522147324151447	0.21699123378934546	0.18552811728839888	0.19073574045816077	0.20830312287090233	0.19816383608362154	0.18975405088939237	0.21077397029629696	0.12879589127061414	0.10798971299401992	0.21303369248806447	0.203116433607532	0.20036403096060576	0.20653267144906437	0.21685013270076753	0.20389077004891576	0.07244692347554461	0.17054009473862294	0.19673898978569934	0.16249648487709734	0.2313968141033385	0.2123856199584263	0.20571471205815486	0.1732566258818522	0.23383824466043443	0.18648143628126476	0.3299487955386494	0.13915853350824642	0.2201048945005977	0.3168478276725326	0.1904817678981362	0.13431458007904884	0.24438165587920002	0.14491143737015602	0.16865725236388904	0.19558164930014676	0.24867597134201036	0.16571311513938833	0.1288297623619572	0.2144094824948256	0.20024124402626536	0.10782686242461337	0.1845186106760067	0.2150217190102521	0.1692075852885631	0.13937822360436894	0.14461725914991772	0.2275757942836305	0.25919777745600536	0.1773893830569496	0.13734378124004853	0.17474135345075978	0.16500774372965524	0.1748310641640038	0.17271244412982273	0.12225867686177837	0.2123283087476564	0.1477375306849213	0.19281875840417795	0.1927923527692689	0.10781810479961697	0.11461640885036586	0.19240375988571887	0.18878679114548472	0.1532052956609843	0.17137919333182494	0.2538039116801156	0.21545788639267027	0.20700700467512195	0.21911446845667396	0.0	0.1414014299108225	0.1692605308768639	0.19132874768235958	0.14233009030501642	0.15762663003093877	0.12476960659847929	0.14142383342042777	0.11080777397623218	0.15380185672129035	0.15353432765213026	0.20610177581333342
M.LLH.F3	0.062121556552108964	0.19316995033913337	0.186412031080073	0.1188724453840733	0.13523298359392957	0.14024636721889128	0.13693328480266603	0.13279143355495937	0.12763796961517349	0.1563543718674845	0.18896613840578158	0.1439191764331642	0.09464509869200866	0.1732776600881793	0.146855309376953	0.1573483669968727	0.14861715588332072	0.11916779392360105	0.2016517430159968	0.15020821626457964	0.1449430533524633	0.11207301827870315	0.09251936956483027	0.14175870701420418	0.12104160547881022	0.14819699487931742	0.12434643460603848	0.13559323459053133	0.14565035840325602	0.0999564729858667	0.14899259176720023	0.14150581782609273	0.06937259840225246	0.15931791327001574	0.1404468813572014	0.1740209661139416	0.12103583846173274	0.16246974687460197	0.1579229344421415	0.3867520848090897	0.06200054125504072	0.13023757314976336	0.37448874107228625	0.15142054463715832	0.10316186585038438	0.13872911569833402	0.16450041557309555	0.14773318188984402	0.11993329145670031	0.1536600301763688	0.05141289762237923	0.17302873430325566	0.1707849509240545	0.1378539343025337	0.1120971769242155	0.1777528897285358	0.14829018471655353	0.13930793757813267	0.08512720993250543	0.16314713508504242	0.12370505489333143	0.2730683113186644	0.14706419028999673	0.10723790657585593	0.09276967364178443	0.10013519047923172	0.1682701094571817	0.17295294420989576	0.05712576057357304	0.11155786350746597	0.19787024331793668	0.1107080401600829	0.1100741379813963	0.09409409570740362	0.08525618957808849	0.11983676916712632	0.09489734883443862	0.054827628261495766	0.06343214799707093	0.27420157891801894	0.12569530414601976	0.11182963001009295	0.15884859568389237	0.1414014299108225	0.0	0.07822930026779411	0.11122383340011478	0.1017393104923815	0.10040221436890531	0.09808465351657279	0.04954392248173887	0.09714202403251665	0.1398673776343681	0.10357758495654491	0.1226063159944379
