geno	condition	lab	leaf length	leaf width	y
col0	NCM	col0_NCM	0.2620 	0.1880 	1.393617021
col0	NCM	col0_NCM	0.2610 	0.1620 	1.611111111
col0	NCM	col0_NCM	0.2590 	0.1180 	2.194915254
col0	NCM	col0_NCM	0.2580 	0.2250 	1.146666667
col0	NCM	col0_NCM	0.2580 	0.2250 	1.146666667
col0	NCM	col0_NCM	0.2560 	0.1940 	1.319587629
col0	NCM	col0_NCM	0.2550 	0.1410 	1.808510638
col0	NCM	col0_NCM	0.2550 	0.1970 	1.294416244
col0	NCM	col0_NCM	0.2550 	0.1610 	1.583850932
col0	NCM	col0_NCM	0.2500 	0.3270 	0.764525994
col0	NCM	col0_NCM	0.2490 	0.2150 	1.158139535
col0	NCM	col0_NCM	0.2490 	0.1360 	1.830882353
col0	NCM	col0_NCM	0.2470 	0.1890 	1.306878307
col0	NCM	col0_NCM	0.2470 	0.1860 	1.327956989
col0	NCM	col0_NCM	0.2470 	0.1780 	1.387640449
col0	NCM	col0_NCM	0.2460 	0.2510 	0.980079681
col0	NCM	col0_NCM	0.2460 	0.2510 	0.980079681
col0	NCM	col0_NCM	0.2460 	0.1610 	1.527950311
col0	NCM	col0_NCM	0.2450 	0.2210 	1.108597285
col0	NCM	col0_NCM	0.2420 	0.2570 	0.941634241
col0	NCM	col0_NCM	0.2410 	0.1080 	2.231481481
col0	NCM	col0_NCM	0.2410 	0.1080 	2.231481481
col0	NCM	col0_NCM	0.2400 	0.1680 	1.428571429
col0	NCM	col0_NCM	0.2400 	0.1680 	1.428571429
col0	NCM	col0_NCM	0.2380 	0.2410 	0.987551867
col0	NCM	col0_NCM	0.2380 	0.2410 	0.987551867
col0	NCM	col0_NCM	0.2360 	0.1420 	1.661971831
col0	NCM	col0_NCM	0.2360 	0.1730 	1.36416185
col0	NCM	col0_NCM	0.2360 	0.1730 	1.36416185
col0	NCM	col0_NCM	0.2350 	0.1800 	1.305555556
col0	NCM	col0_NCM	0.2350 	0.1550 	1.516129032
col0	NCM	col0_NCM	0.2330 	0.1730 	1.346820809
col0	NCM	col0_NCM	0.2330 	0.1730 	1.346820809
col0	NCM	col0_NCM	0.2330 	0.2330 	1
col0	NCM	col0_NCM	0.2330 	0.2330 	1
col0	NCM	col0_NCM	0.2330 	0.1570 	1.484076433
col0	NCM	col0_NCM	0.2330 	0.1570 	1.484076433
col0	NCM	col0_NCM	0.2290 	0.1550 	1.477419355
col0	NCM	col0_NCM	0.2290 	0.1860 	1.231182796
col0	NCM	col0_NCM	0.2270 	0.1670 	1.359281437
col0	NCM	col0_NCM	0.2250 	0.1620 	1.388888889
col0	NCM	col0_NCM	0.2240 	0.2060 	1.087378641
col0	NCM	col0_NCM	0.2230 	0.2020 	1.103960396
col0	NCM	col0_NCM	0.2210 	0.1980 	1.116161616
col0	NCM	col0_NCM	0.2190 	0.2030 	1.078817734
col0	NCM	col0_NCM	0.2190 	0.1920 	1.140625
col0	NCM	col0_NCM	0.2180 	0.1150 	1.895652174
col0	NCM	col0_NCM	0.2150 	0.1270 	1.692913386
col0	NCM	col0_NCM	0.2150 	0.1270 	1.692913386
col0	NCM	col0_NCM	0.2130 	0.1330 	1.601503759
col0	NCM	col0_NCM	0.2110 	0.1580 	1.335443038
col0	NCM	col0_NCM	0.2090 	0.1860 	1.123655914
col0	NCM	col0_NCM	0.2080 	0.1110 	1.873873874
col0	NCM	col0_NCM	0.2070 	0.2110 	0.981042654
col0	NCM	col0_NCM	0.2070 	0.2110 	0.981042654
col0	NCM	col0_NCM	0.2070 	0.1730 	1.196531792
col0	NCM	col0_NCM	0.2060 	0.1740 	1.183908046
col0	NCM	col0_NCM	0.2060 	0.1690 	1.218934911
col0	NCM	col0_NCM	0.2050 	0.1770 	1.15819209
col0	NCM	col0_NCM	0.2040 	0.1770 	1.152542373
col0	NCM	col0_NCM	0.2030 	0.1350 	1.503703704
col0	NCM	col0_NCM	0.2020 	0.1700 	1.188235294
col0	NCM	col0_NCM	0.1990 	0.1250 	1.592
col0	NCM	col0_NCM	0.1990 	0.1430 	1.391608392
col0	NCM	col0_NCM	0.1990 	0.2070 	0.961352657
col0	NCM	col0_NCM	0.1990 	0.2070 	0.961352657
col0	NCM	col0_NCM	0.1970 	0.1690 	1.165680473
col0	NCM	col0_NCM	0.1940 	0.1230 	1.577235772
col0	NCM	col0_NCM	0.1930 	0.1170 	1.64957265
col0	NCM	col0_NCM	0.1930 	0.1170 	1.64957265
col0	NCM	col0_NCM	0.1930 	0.1850 	1.043243243
col0	NCM	col0_NCM	0.1920 	0.1250 	1.536
col0	NCM	col0_NCM	0.1880 	0.1020 	1.843137255
col0	NCM	col0_NCM	0.1880 	0.1020 	1.843137255
col0	NCM	col0_NCM	0.1860 	0.0970 	1.917525773
col0	NCM	col0_NCM	0.1860 	0.0970 	1.917525773
col0	NCM	col0_NCM	0.1850 	0.1560 	1.185897436
col0	NCM	col0_NCM	0.1800 	0.1360 	1.323529412
col0	NCM	col0_NCM	0.1800 	0.1320 	1.363636364
col0	NCM	col0_NCM	0.1800 	0.1320 	1.363636364
col0	NCM	col0_NCM	0.1740 	0.1360 	1.279411765
col0	NCM	col0_NCM	0.1740 	0.1360 	1.279411765
col0	NCM	col0_NCM	0.1740 	0.1300 	1.338461538
col0	NCM	col0_NCM	0.1740 	0.1300 	1.338461538
col0	NCM	col0_NCM	0.1720 	0.1280 	1.34375
col0	NCM	col0_NCM	0.1700 	0.1130 	1.504424779
col0	NCM	col0_NCM	0.1700 	0.1130 	1.504424779
col0	NCM	col0_NCM	0.1700 	0.1390 	1.223021583
col0	NCM	col0_NCM	0.1690 	0.1250 	1.352
col0	NCM	col0_NCM	0.1660 	0.1250 	1.328
col0	NCM	col0_NCM	0.1660 	0.1250 	1.328
col0	NCM	col0_NCM	0.1640 	0.1020 	1.607843137
col0	NCM	col0_NCM	0.1640 	0.1210 	1.355371901
col0	NCM	col0_NCM	0.1640 	0.1210 	1.355371901
col0	NCM	col0_NCM	0.1630 	0.1420 	1.147887324
col0	NCM	col0_NCM	0.1600 	0.0910 	1.758241758
col0	NCM	col0_NCM	0.1600 	0.0910 	1.758241758
col0	NCM	col0_NCM	0.1590 	0.1400 	1.135714286
col0	NCM	col0_NCM	0.1590 	0.1400 	1.135714286
col0	NCM	col0_NCM	0.1590 	0.1770 	0.898305085
col0	NCM	col0_NCM	0.1560 	0.0930 	1.677419355
col0	NCM	col0_NCM	0.1560 	0.0930 	1.677419355
col0	NCM	col0_NCM	0.1550 	0.1510 	1.026490066
col0	NCM	col0_NCM	0.1530 	0.1590 	0.962264151
col0	NCM	col0_NCM	0.1530 	0.1590 	0.962264151
col0	NCM	col0_NCM	0.1500 	0.0840 	1.785714286
col0	NCM	col0_NCM	0.1500 	0.0840 	1.785714286
col0	NCM	col0_NCM	0.1480 	0.0940 	1.574468085
col0	NCM	col0_NCM	0.1480 	0.0940 	1.574468085
col0	NCM	col0_NCM	0.1430 	0.1400 	1.021428571
col0	NCM	col0_NCM	0.1420 	0.1320 	1.075757576
col0	NCM	col0_NCM	0.1420 	0.1320 	1.075757576
col0	NCM	col0_NCM	0.1380 	0.1190 	1.159663866
col0	NCM	col0_NCM	0.1380 	0.1190 	1.159663866
col0	NCM	col0_NCM	0.1320 	0.1230 	1.073170732
col0	NCM	col0_NCM	0.1250 	0.1170 	1.068376068
col0	NCM	col0_NCM	0.1210 	0.0960 	1.260416667
col0	NCM	col0_NCM	0.1200 	0.0910 	1.318681319
col0	NCM	col0_NCM	0.1200 	0.0910 	1.318681319
col0	NCM	col0_NCM	0.1200 	0.0640 	1.875
col0	NCM	col0_NCM	0.1200 	0.0640 	1.875
col0	NCM	col0_NCM	0.1190 	0.1140 	1.043859649
col0	NCM	col0_NCM	0.1040 	0.1230 	0.845528455
col0	NCM	col0_NCM	0.1010 	0.1290 	0.782945736
col0	NC	col0_NC	1.073	0.4760 	2.254201681
col0	NC	col0_NC	0.9810 	0.5980 	1.640468227
col0	NC	col0_NC	0.9720 	0.3890 	2.498714653
col0	NC	col0_NC	0.9390 	0.3580 	2.622905028
col0	NC	col0_NC	0.9300 	0.6080 	1.529605263
col0	NC	col0_NC	0.9220 	0.5560 	1.658273381
col0	NC	col0_NC	0.9060 	0.5340 	1.696629213
col0	NC	col0_NC	0.8850 	0.4920 	1.798780488
col0	NC	col0_NC	0.8580 	0.6410 	1.338533541
col0	NC	col0_NC	0.8320 	0.5510 	1.509981851
col0	NC	col0_NC	0.8090 	0.3370 	2.400593472
col0	NC	col0_NC	0.8050 	0.5170 	1.557059961
col0	NC	col0_NC	0.8050 	0.4820 	1.670124481
col0	NC	col0_NC	0.7920 	0.5040 	1.571428571
col0	NC	col0_NC	0.7890 	0.3480 	2.267241379
col0	NC	col0_NC	0.7850 	0.1860 	4.220430108
col0	NC	col0_NC	0.7840 	0.4200 	1.866666667
col0	NC	col0_NC	0.7810 	0.4370 	1.787185355
col0	NC	col0_NC	0.7760 	0.4870 	1.593429158
col0	NC	col0_NC	0.7690 	0.4120 	1.866504854
col0	NC	col0_NC	0.7670 	0.4520 	1.696902655
col0	NC	col0_NC	0.7630 	0.4210 	1.812351544
col0	NC	col0_NC	0.7540 	0.3890 	1.938303342
col0	NC	col0_NC	0.7500 	0.3220 	2.329192547
col0	NC	col0_NC	0.7480 	0.4070 	1.837837838
col0	NC	col0_NC	0.7430 	0.4010 	1.85286783
col0	NC	col0_NC	0.7310 	0.3790 	1.928759894
col0	NC	col0_NC	0.7270 	0.3620 	2.008287293
col0	NC	col0_NC	0.7260 	0.2820 	2.574468085
col0	NC	col0_NC	0.7250 	0.4520 	1.603982301
col0	NC	col0_NC	0.7250 	0.3180 	2.279874214
col0	NC	col0_NC	0.7190 	0.4250 	1.691764706
col0	NC	col0_NC	0.7090 	0.4710 	1.505307856
col0	NC	col0_NC	0.7080 	0.4490 	1.576837416
col0	NC	col0_NC	0.7070 	0.4450 	1.588764045
col0	NC	col0_NC	0.7040 	0.4030 	1.746898263
col0	NC	col0_NC	0.7020 	0.2050 	3.424390244
col0	NC	col0_NC	0.7010 	0.3010 	2.328903654
col0	NC	col0_NC	0.6970 	0.3230 	2.157894737
col0	NC	col0_NC	0.6960 	0.4180 	1.66507177
col0	NC	col0_NC	0.6880 	0.3890 	1.768637532
col0	NC	col0_NC	0.6860 	0.3720 	1.844086022
col0	NC	col0_NC	0.6860 	0.4190 	1.637231504
col0	NC	col0_NC	0.6850 	0.4240 	1.615566038
col0	NC	col0_NC	0.6850 	0.4860 	1.409465021
col0	NC	col0_NC	0.6810 	0.4300 	1.58372093
col0	NC	col0_NC	0.6800 	0.3690 	1.842818428
col0	NC	col0_NC	0.6800 	0.4130 	1.646489104
col0	NC	col0_NC	0.6780 	0.3520 	1.926136364
col0	NC	col0_NC	0.6770 	0.5000 	1.354
col0	NC	col0_NC	0.6680 	0.4820 	1.385892116
col0	NC	col0_NC	0.6660 	0.2280 	2.921052632
col0	NC	col0_NC	0.6660 	0.3560 	1.870786517
col0	NC	col0_NC	0.6620 	0.4610 	1.436008677
col0	NC	col0_NC	0.6570 	0.4000 	1.6425
col0	NC	col0_NC	0.6560 	0.5000 	1.312
col0	NC	col0_NC	0.6530 	0.4620 	1.413419913
col0	NC	col0_NC	0.6520 	0.4510 	1.445676275
col0	NC	col0_NC	0.6480 	0.4850 	1.336082474
col0	NC	col0_NC	0.6470 	0.4550 	1.421978022
col0	NC	col0_NC	0.6430 	0.2560 	2.51171875
col0	NC	col0_NC	0.6430 	0.3620 	1.776243094
col0	NC	col0_NC	0.6420 	0.3360 	1.910714286
col0	NC	col0_NC	0.6410 	0.2250 	2.848888889
col0	NC	col0_NC	0.6410 	0.4790 	1.338204593
col0	NC	col0_NC	0.6390 	0.2900 	2.203448276
col0	NC	col0_NC	0.6390 	0.3590 	1.77994429
col0	NC	col0_NC	0.6370 	0.4240 	1.502358491
col0	NC	col0_NC	0.6370 	0.3530 	1.804532578
col0	NC	col0_NC	0.6350 	0.3470 	1.829971182
col0	NC	col0_NC	0.6340 	0.3790 	1.672823219
col0	NC	col0_NC	0.6300 	0.5820 	1.082474227
col0	NC	col0_NC	0.6300 	0.3350 	1.880597015
col0	NC	col0_NC	0.6280 	0.3290 	1.90881459
col0	NC	col0_NC	0.6240 	0.4060 	1.536945813
col0	NC	col0_NC	0.6240 	0.3340 	1.868263473
col0	NC	col0_NC	0.6230 	0.3140 	1.984076433
col0	NC	col0_NC	0.6200 	0.3520 	1.761363636
col0	NC	col0_NC	0.6200 	0.4030 	1.538461538
col0	NC	col0_NC	0.6190 	0.5160 	1.199612403
col0	NC	col0_NC	0.6180 	0.2840 	2.176056338
col0	NC	col0_NC	0.6160 	0.4520 	1.362831858
col0	NC	col0_NC	0.6160 	0.4270 	1.442622951
col0	NC	col0_NC	0.6150 	0.4170 	1.474820144
col0	NC	col0_NC	0.6150 	0.4830 	1.273291925
col0	NC	col0_NC	0.6140 	0.2870 	2.139372822
col0	NC	col0_NC	0.6040 	0.3640 	1.659340659
col0	NC	col0_NC	0.6030 	0.3740 	1.612299465
col0	NC	col0_NC	0.6030 	0.3230 	1.866873065
col0	NC	col0_NC	0.6020 	0.9560 	0.629707113
col0	NC	col0_NC	0.6010 	0.3070 	1.957654723
col0	NC	col0_NC	0.5980 	0.4190 	1.427207637
col0	NC	col0_NC	0.5970 	0.3010 	1.983388704
col0	NC	col0_NC	0.5960 	0.2610 	2.283524904
col0	NC	col0_NC	0.5950 	0.4180 	1.423444976
col0	NC	col0_NC	0.5940 	0.6400 	0.928125
col0	NC	col0_NC	0.5910 	0.2400 	2.4625
col0	NC	col0_NC	0.5840 	0.4240 	1.377358491
col0	NC	col0_NC	0.5840 	0.4540 	1.286343612
col0	NC	col0_NC	0.5820 	0.5280 	1.102272727
col0	NC	col0_NC	0.5820 	0.3360 	1.732142857
col0	NC	col0_NC	0.5820 	0.4580 	1.270742358
col0	NC	col0_NC	0.5770 	0.3230 	1.786377709
col0	NC	col0_NC	0.5760 	0.3780 	1.523809524
col0	NC	col0_NC	0.5750 	0.3720 	1.545698925
col0	NC	col0_NC	0.5730 	0.4470 	1.281879195
col0	NC	col0_NC	0.5710 	0.4030 	1.416873449
col0	NC	col0_NC	0.5700 	0.3060 	1.862745098
col0	NC	col0_NC	0.5700 	0.4210 	1.35391924
col0	NC	col0_NC	0.5680 	0.4620 	1.229437229
col0	NC	col0_NC	0.5660 	0.3410 	1.659824047
col0	NC	col0_NC	0.5620 	0.3620 	1.552486188
col0	NC	col0_NC	0.5600 	0.4620 	1.212121212
col0	NC	col0_NC	0.5600 	0.2940 	1.904761905
col0	NC	col0_NC	0.5580 	0.3550 	1.571830986
col0	NC	col0_NC	0.5570 	0.5320 	1.046992481
col0	NC	col0_NC	0.5540 	0.3870 	1.431524548
col0	NC	col0_NC	0.5530 	0.2640 	2.09469697
col0	NC	col0_NC	0.5520 	0.4250 	1.298823529
col0	NC	col0_NC	0.5490 	0.2710 	2.025830258
col0	NC	col0_NC	0.5460 	0.3380 	1.615384615
col0	NC	col0_NC	0.5450 	0.3800 	1.434210526
col0	NC	col0_NC	0.5450 	0.3280 	1.661585366
col0	NC	col0_NC	0.5440 	0.4370 	1.244851259
col0	NC	col0_NC	0.5430 	0.4320 	1.256944444
col0	NC	col0_NC	0.5430 	0.3960 	1.371212121
col0	NC	col0_NC	0.5410 	0.2030 	2.665024631
col0	NC	col0_NC	0.5400 	0.3810 	1.417322835
col0	NC	col0_NC	0.5400 	0.4020 	1.343283582
col0	NC	col0_NC	0.5370 	0.4010 	1.33915212
col0	NC	col0_NC	0.5320 	0.3360 	1.583333333
col0	NC	col0_NC	0.5310 	0.3280 	1.618902439
col0	NC	col0_NC	0.5300 	0.3440 	1.540697674
col0	NC	col0_NC	0.5290 	0.2700 	1.959259259
col0	NC	col0_NC	0.5250 	0.4260 	1.232394366
col0	NC	col0_NC	0.5250 	0.3310 	1.586102719
col0	NC	col0_NC	0.5250 	0.4100 	1.280487805
col0	NC	col0_NC	0.5230 	0.4240 	1.233490566
col0	NC	col0_NC	0.5210 	0.4830 	1.078674948
col0	NC	col0_NC	0.5200 	0.2330 	2.231759657
col0	NC	col0_NC	0.5180 	0.3750 	1.381333333
col0	NC	col0_NC	0.5180 	0.4130 	1.254237288
col0	NC	col0_NC	0.5160 	0.3630 	1.421487603
col0	NC	col0_NC	0.5150 	0.3190 	1.614420063
col0	NC	col0_NC	0.5150 	0.3180 	1.619496855
col0	NC	col0_NC	0.5140 	0.2930 	1.754266212
col0	NC	col0_NC	0.5140 	0.3650 	1.408219178
col0	NC	col0_NC	0.5140 	0.3570 	1.43977591
col0	NC	col0_NC	0.5130 	0.2200 	2.331818182
col0	NC	col0_NC	0.5120 	0.4010 	1.27680798
col0	NC	col0_NC	0.5110 	0.3410 	1.498533724
col0	NC	col0_NC	0.5100 	0.2090 	2.440191388
col0	NC	col0_NC	0.5100 	0.3750 	1.36
col0	NC	col0_NC	0.5100 	0.3090 	1.650485437
col0	NC	col0_NC	0.5090 	0.3750 	1.357333333
col0	NC	col0_NC	0.5060 	0.4670 	1.083511777
col0	NC	col0_NC	0.5060 	0.3530 	1.433427762
col0	NC	col0_NC	0.5050 	0.3850 	1.311688312
col0	NC	col0_NC	0.5040 	0.3590 	1.403899721
col0	NC	col0_NC	0.5020 	0.3510 	1.43019943
col0	NC	col0_NC	0.5020 	0.4060 	1.236453202
col0	NC	col0_NC	0.5010 	0.2070 	2.420289855
col0	NC	col0_NC	0.5000 	0.3110 	1.607717042
col0	NC	col0_NC	0.5000 	0.3270 	1.529051988
col0	NC	col0_NC	0.4990 	0.3760 	1.32712766
col0	NC	col0_NC	0.4990 	0.4330 	1.152424942
col0	NC	col0_NC	0.4940 	0.3380 	1.461538462
col0	NC	col0_NC	0.4930 	0.4140 	1.190821256
col0	NC	col0_NC	0.4920 	0.2120 	2.320754717
col0	NC	col0_NC	0.4910 	0.2070 	2.371980676
col0	NC	col0_NC	0.4910 	0.2680 	1.832089552
col0	NC	col0_NC	0.4910 	0.2840 	1.728873239
col0	NC	col0_NC	0.4900 	0.3940 	1.243654822
col0	NC	col0_NC	0.4900 	0.3230 	1.517027864
col0	NC	col0_NC	0.4890 	0.2680 	1.824626866
col0	NC	col0_NC	0.4880 	0.3220 	1.51552795
col0	NC	col0_NC	0.4880 	0.4020 	1.213930348
col0	NC	col0_NC	0.4870 	0.4200 	1.15952381
col0	NC	col0_NC	0.4850 	0.2950 	1.644067797
col0	NC	col0_NC	0.4840 	0.2790 	1.734767025
col0	NC	col0_NC	0.4830 	0.3250 	1.486153846
col0	NC	col0_NC	0.4820 	0.2640 	1.825757576
col0	NC	col0_NC	0.4810 	0.3660 	1.31420765
col0	NC	col0_NC	0.4790 	0.2380 	2.012605042
col0	NC	col0_NC	0.4780 	0.3680 	1.298913043
col0	NC	col0_NC	0.4760 	0.2770 	1.718411552
col0	NC	col0_NC	0.4760 	0.1030 	4.621359223
col0	NC	col0_NC	0.4760 	0.3490 	1.363896848
col0	NC	col0_NC	0.4740 	0.2560 	1.8515625
col0	NC	col0_NC	0.4740 	0.2770 	1.711191336
col0	NC	col0_NC	0.4740 	0.2120 	2.235849057
col0	NC	col0_NC	0.4730 	0.2220 	2.130630631
col0	NC	col0_NC	0.4730 	0.3980 	1.188442211
col0	NC	col0_NC	0.4720 	0.3570 	1.322128852
col0	NC	col0_NC	0.4720 	0.2850 	1.656140351
col0	NC	col0_NC	0.4710 	0.2800 	1.682142857
col0	NC	col0_NC	0.4700 	0.3540 	1.327683616
col0	NC	col0_NC	0.4690 	0.2530 	1.853754941
col0	NC	col0_NC	0.4680 	0.2840 	1.647887324
col0	NC	col0_NC	0.4670 	0.5260 	0.8878327
col0	NC	col0_NC	0.4660 	0.3330 	1.399399399
col0	NC	col0_NC	0.4650 	0.2130 	2.183098592
col0	NC	col0_NC	0.4640 	0.2360 	1.966101695
col0	NC	col0_NC	0.4600 	0.3670 	1.253405995
col0	NC	col0_NC	0.4600 	0.2300 	2
col0	NC	col0_NC	0.4600 	0.3960 	1.161616162
col0	NC	col0_NC	0.4580 	0.2770 	1.653429603
col0	NC	col0_NC	0.4570 	0.2880 	1.586805556
col0	NC	col0_NC	0.4560 	0.3320 	1.373493976
col0	NC	col0_NC	0.4560 	0.2190 	2.082191781
col0	NC	col0_NC	0.4540 	0.1680 	2.702380952
col0	NC	col0_NC	0.4530 	0.2660 	1.703007519
col0	NC	col0_NC	0.4520 	0.3750 	1.205333333
col0	NC	col0_NC	0.4520 	0.2820 	1.602836879
col0	NC	col0_NC	0.4510 	0.3360 	1.342261905
col0	NC	col0_NC	0.4500 	0.3160 	1.424050633
col0	NC	col0_NC	0.4500 	0.2410 	1.867219917
col0	NC	col0_NC	0.4490 	0.3520 	1.275568182
col0	NC	col0_NC	0.4460 	0.2950 	1.511864407
col0	NC	col0_NC	0.4450 	0.3030 	1.468646865
col0	NC	col0_NC	0.4410 	0.3140 	1.404458599
col0	NC	col0_NC	0.4380 	0.2580 	1.697674419
col0	NC	col0_NC	0.4370 	0.2160 	2.023148148
col0	NC	col0_NC	0.4370 	0.3810 	1.146981627
col0	NC	col0_NC	0.4350 	0.3490 	1.246418338
col0	NC	col0_NC	0.4340 	0.2200 	1.972727273
col0	NC	col0_NC	0.4340 	0.2980 	1.456375839
col0	NC	col0_NC	0.4330 	0.3220 	1.344720497
col0	NC	col0_NC	0.4330 	0.3120 	1.387820513
col0	NC	col0_NC	0.4320 	0.2460 	1.756097561
col0	NC	col0_NC	0.4320 	0.2790 	1.548387097
col0	NC	col0_NC	0.4320 	0.3830 	1.127937337
col0	NC	col0_NC	0.4300 	0.2780 	1.54676259
col0	NC	col0_NC	0.4300 	0.3350 	1.28358209
col0	NC	col0_NC	0.4300 	0.3310 	1.299093656
col0	NC	col0_NC	0.4270 	0.2280 	1.872807018
col0	NC	col0_NC	0.4270 	0.3010 	1.418604651
col0	NC	col0_NC	0.4260 	0.1930 	2.207253886
col0	NC	col0_NC	0.4260 	0.3340 	1.275449102
col0	NC	col0_NC	0.4240 	0.3600 	1.177777778
col0	NC	col0_NC	0.4230 	0.2560 	1.65234375
col0	NC	col0_NC	0.4230 	0.3460 	1.222543353
col0	NC	col0_NC	0.4220 	0.3540 	1.192090395
col0	NC	col0_NC	0.4220 	0.2300 	1.834782609
col0	NC	col0_NC	0.4200 	0.2310 	1.818181818
col0	NC	col0_NC	0.4200 	0.3410 	1.231671554
col0	NC	col0_NC	0.4180 	0.3700 	1.12972973
col0	NC	col0_NC	0.4180 	0.2400 	1.741666667
col0	NC	col0_NC	0.4130 	0.3820 	1.081151832
col0	NC	col0_NC	0.4130 	0.2800 	1.475
col0	NC	col0_NC	0.4120 	0.3660 	1.12568306
col0	NC	col0_NC	0.4120 	0.2580 	1.596899225
col0	NC	col0_NC	0.4100 	0.1500 	2.733333333
col0	NC	col0_NC	0.4090 	0.2610 	1.567049808
col0	NC	col0_NC	0.4090 	0.3340 	1.224550898
col0	NC	col0_NC	0.4090 	0.3700 	1.105405405
col0	NC	col0_NC	0.4080 	0.3160 	1.291139241
col0	NC	col0_NC	0.4070 	0.3040 	1.338815789
col0	NC	col0_NC	0.4070 	0.2880 	1.413194444
col0	NC	col0_NC	0.4070 	0.2650 	1.535849057
col0	NC	col0_NC	0.4060 	0.3440 	1.180232558
col0	NC	col0_NC	0.4060 	0.1840 	2.206521739
col0	NC	col0_NC	0.4050 	0.3300 	1.227272727
col0	NC	col0_NC	0.4050 	0.3140 	1.289808917
col0	NC	col0_NC	0.4040 	0.3440 	1.174418605
col0	NC	col0_NC	0.4040 	0.2970 	1.36026936
col0	NC	col0_NC	0.4010 	0.3380 	1.186390533
col0	NC	col0_NC	0.3970 	0.3200 	1.240625
col0	NC	col0_NC	0.3960 	0.1420 	2.788732394
col0	NC	col0_NC	0.3960 	0.1890 	2.095238095
col0	NC	col0_NC	0.3960 	0.3440 	1.151162791
col0	NC	col0_NC	0.3960 	0.2880 	1.375
col0	NC	col0_NC	0.3950 	0.2440 	1.618852459
col0	NC	col0_NC	0.3920 	0.2460 	1.593495935
col0	NC	col0_NC	0.3920 	0.2770 	1.415162455
col0	NC	col0_NC	0.3900 	0.3650 	1.068493151
col0	NC	col0_NC	0.3890 	0.2430 	1.600823045
col0	NC	col0_NC	0.3880 	0.3010 	1.289036545
col0	NC	col0_NC	0.3880 	0.2340 	1.658119658
col0	NC	col0_NC	0.3870 	0.3470 	1.115273775
col0	NC	col0_NC	0.3860 	0.2160 	1.787037037
col0	NC	col0_NC	0.3860 	0.2830 	1.363957597
col0	NC	col0_NC	0.3840 	0.2790 	1.376344086
col0	NC	col0_NC	0.3830 	0.1860 	2.059139785
col0	NC	col0_NC	0.3820 	0.3130 	1.220447284
col0	NC	col0_NC	0.3810 	0.2560 	1.48828125
col0	NC	col0_NC	0.3810 	0.2200 	1.731818182
col0	NC	col0_NC	0.3800 	0.1810 	2.099447514
col0	NC	col0_NC	0.3800 	0.2000 	1.9
col0	NC	col0_NC	0.3760 	0.3070 	1.2247557
col0	NC	col0_NC	0.3750 	0.1420 	2.64084507
col0	NC	col0_NC	0.3750 	0.2590 	1.447876448
col0	NC	col0_NC	0.3740 	0.2480 	1.508064516
col0	NC	col0_NC	0.3720 	0.2880 	1.291666667
col0	NC	col0_NC	0.3710 	0.3010 	1.23255814
col0	NC	col0_NC	0.3700 	0.2340 	1.581196581
col0	NC	col0_NC	0.3690 	0.2690 	1.371747212
col0	NC	col0_NC	0.3680 	0.1990 	1.849246231
col0	NC	col0_NC	0.3670 	0.3280 	1.118902439
col0	NC	col0_NC	0.3670 	0.2890 	1.269896194
col0	NC	col0_NC	0.3660 	0.2680 	1.365671642
col0	NC	col0_NC	0.3640 	0.2560 	1.421875
col0	NC	col0_NC	0.3620 	0.2810 	1.288256228
col0	NC	col0_NC	0.3600 	0.2090 	1.722488038
col0	NC	col0_NC	0.3570 	0.1220 	2.926229508
col0	NC	col0_NC	0.3570 	0.2600 	1.373076923
col0	NC	col0_NC	0.3560 	0.3200 	1.1125
col0	NC	col0_NC	0.3560 	0.1760 	2.022727273
col0	NC	col0_NC	0.3540 	0.2460 	1.43902439
col0	NC	col0_NC	0.3530 	0.2720 	1.297794118
col0	NC	col0_NC	0.3530 	0.2560 	1.37890625
col0	NC	col0_NC	0.3490 	0.1000 	3.49
col0	NC	col0_NC	0.3480 	0.2880 	1.208333333
col0	NC	col0_NC	0.3470 	0.2920 	1.188356164
col0	NC	col0_NC	0.3470 	0.2600 	1.334615385
col0	NC	col0_NC	0.3460 	0.0910 	3.802197802
col0	NC	col0_NC	0.3460 	0.2230 	1.551569507
col0	NC	col0_NC	0.3450 	0.3110 	1.109324759
col0	NC	col0_NC	0.3450 	0.2310 	1.493506494
col0	NC	col0_NC	0.3440 	0.2220 	1.54954955
col0	NC	col0_NC	0.3430 	0.2870 	1.195121951
col0	NC	col0_NC	0.3410 	0.2410 	1.414937759
col0	NC	col0_NC	0.3400 	0.2400 	1.416666667
col0	NC	col0_NC	0.3400 	0.2150 	1.581395349
col0	NC	col0_NC	0.3390 	0.2040 	1.661764706
col0	NC	col0_NC	0.3390 	0.2860 	1.185314685
col0	NC	col0_NC	0.3380 	0.2340 	1.444444444
col0	NC	col0_NC	0.3380 	0.2270 	1.488986784
col0	NC	col0_NC	0.3360 	0.2270 	1.480176211
col0	NC	col0_NC	0.3350 	0.1830 	1.830601093
col0	NC	col0_NC	0.3350 	0.2690 	1.24535316
col0	NC	col0_NC	0.3340 	0.2680 	1.246268657
col0	NC	col0_NC	0.3340 	0.2090 	1.598086124
col0	NC	col0_NC	0.3330 	0.2670 	1.247191011
col0	NC	col0_NC	0.3320 	0.1400 	2.371428571
