NC_SF_M5	NC_SF_R7	LP_CAS_R2	LP_CAS_M4	NC_CAS_R9	NC_SF_M3	LP_SF_M9	LP_CAS_R4	NC_CAS_R3	NC_CAS_R5	LP_Heat_1	NC_SF_M2	LP_SF_R8	LP_SF_M1	NC_SF_M7	NC_CAS_R8	LP_SF_M3	NC_SF_M1	LP_SF_M8	NC_SF_M4	NC_SF_R1	LP_SF_R4	NC_CAS_M3	NC_CAS_M8	NC_SF_R6	LP_SF_M7	NC_SF_M9	LP_SF_R2	LP_SF_M4	LP_CAS_R7	NC_SF_M8	NC_CAS_M2	NC_SF_R2	NC_SF_R4	LP_Free_2	LP_CAS_M2	LP_CAS_M1	NC_CAS_R6	NC_CAS_R7	LP_CAS_R3	LP_SF_R9	LP_CAS_R8	NC_CAS_M4	LP_CAS_M3	LP_CAS_R1	LP_SF_R5	NC_CAS_R2	NC_CAS_R4	NC_SF_M6	NC_CAS_M1	NC_CAS_M9	NC_SF_R9	LP_SF_R1	NC_CAS_M6	NC_SF_R8	LP_CAS_M9	LP_CAS_M5	LP_CAS_R5	LP_SF_R6	NC_CAS_M7	LP_SF_M2	LP_SF_R7	LP_SF_M6	LP_CAS_M6	NC_SF_R5	NC_CAS_R1	LP_Free_1	LP_CAS_R6	NC_CAS_M5	LP_CAS_R9	LP_CAS_M8	NC_SF_R3	LP_CAS_M7	LP_Heat_2	NC_Free_2	NC_Heat_2	NC_Free_3	NC_Heat_3	LP_SF_M5	NC_Heat_1	LP_SF_R3	Free_Leaf_1	NC_Free_1	Free_Leaf_2	LP_Free_3	LP_Heat_3	Free_Leaf_3
LP_SF_R6	0.3715148147321412	0.29759433416983955	0.7185304779626085	0.8208856921358716	0.6318998712490073	0.4010085470285154	0.36193441044582386	0.7313030228974295	0.6594127050975205	0.6299973012216484	0.92779236190447	0.4260093918384871	0.2667169577002197	0.3848020092928065	0.37885450046939273	0.6406200920708692	0.38669143983897997	0.4097066475019991	0.3633137634974363	0.3594249553330591	0.27028636091270497	0.1680230799963387	0.7921777002533614	0.8032310873655816	0.2756979336436852	0.36031680710376623	0.3821083471058305	0.2416062452031203	0.34893296498468906	0.7232960700671148	0.3831158542191433	0.7918629277052727	0.27516706975349525	0.28419293037079935	0.925076686157958	0.8110701643855697	0.8095157083900844	0.6331234466584879	0.6355791055196438	0.7168549699333387	0.27781885031791187	0.7167579740430485	0.7967013498748099	0.8069594073988449	0.7176840722418747	0.18519403858565955	0.6699618359085968	0.6278985945873767	0.3688801536859758	0.7930441620340956	0.8120680284533901	0.29908482248613266	0.24383061725551777	0.8011378629459562	0.3027220559141671	0.8220422159312956	0.8203114609074121	0.7312839927115242	0.0	0.8111431704165033	0.3753862909705379	0.26805512997296715	0.3404399996931182	0.8116450073587087	0.258292599349813	0.6637092004759655	0.9189622145585241	0.7314939625815117	0.7981672897986268	0.7211308447685187	0.8201875820197017	0.2697903733646675	0.8243051729779918	0.9230183304326941	0.9423251488251938	0.95159675377425	0.9155120387530777	0.6335017794577743	0.33700960782551603	0.9290792980553852	0.25361932152094513	0.9106062394073114	0.9397058836132476	0.8713981954578073	0.9305231657726725	0.9269938175912628	0.9612891336795535
NC_CAS_M7	0.7793584065646028	0.8017951637521964	0.5151310470776662	0.20423013426350162	0.6267108017625355	0.7068713912765361	0.8141028776389836	0.5543891905525463	0.6182135407077864	0.6131252524416004	0.9708232813884453	0.7077650123894011	0.819712664657533	0.7876173315667564	0.7995817931440468	0.6238017172857057	0.784649585388742	0.7117015913238218	0.8132009082576521	0.7854071759912568	0.8017247996125911	0.8043977041018128	0.19279628049894576	0.16641159740571465	0.7869643345645025	0.8131643575579748	0.7988858191174771	0.8045377379519183	0.7955432275059019	0.4591651109793762	0.7959328531284695	0.20196135942471802	0.7997542007238906	0.7896577243347978	0.9738711305456316	0.18516185453761408	0.18715472341518005	0.6462931250715901	0.6317536515097244	0.5298398894374997	0.8102754494995072	0.469826002442963	0.1833954525359419	0.18758894290878128	0.5017085827201698	0.8036988716390868	0.6176445612804708	0.6261775928153891	0.7808764243722032	0.19708875150269375	0.1912741058218029	0.7988263847124639	0.8046105643835326	0.19424341897471134	0.8024285321911049	0.21715568060866383	0.20286953481354317	0.5467532239766901	0.8111431704165033	0.0	0.7893531194294501	0.8226191370484429	0.8013511286251513	0.2161217063121628	0.7928367387390902	0.6218356311972539	0.9736428662015737	0.5408564569702011	0.19705568778792576	0.46896596568517745	0.23296545790522274	0.7935118190483292	0.2447304187853299	0.9673410659859676	0.9777979883358443	0.9818426096151178	0.9716951365965768	0.8921833959802281	0.8072979387921785	0.9718072193475461	0.8126257146404694	0.9597330839724518	0.9759966393326822	0.9480773907244785	0.974791640796197	0.9472377123856351	0.9760874861557783
LP_SF_M2	0.2771310930887105	0.3542138317133236	0.7378471422880684	0.7994461929967778	0.6576399609350877	0.30435682883014303	0.328386055898687	0.7507254593843615	0.6781670898145042	0.638524558852551	0.9390878283087347	0.3129817477591978	0.35120012770180875	0.11718436915260473	0.29929573884187016	0.6603425181766058	0.1113391482922907	0.30480477395897027	0.3328455070400605	0.2802803741722685	0.37114300561199237	0.35477159402507336	0.7710541306132175	0.7828151722806773	0.3386578127850436	0.33935001026782213	0.29398621664019714	0.33004767501506915	0.29610567541466376	0.7292417868669925	0.2957863019932729	0.769064691908906	0.37591856916027405	0.33455332496094964	0.93874777438263	0.7860795510592489	0.7829228573255116	0.6495091678881805	0.6668525440559213	0.7363488369561242	0.3470960716988999	0.7308322619628352	0.7701092369458735	0.7806003939378411	0.7318150742163277	0.34155910537417816	0.6891382662385486	0.6436461948416203	0.2720982951959519	0.7673214644155449	0.7930229482667039	0.3469564756664984	0.34639447599401146	0.7759977535117712	0.37186474005068393	0.8070439966316779	0.7961552268406017	0.7494694089120112	0.3753862909705379	0.7893531194294501	0.0	0.364117121554306	0.29517453969875446	0.7940875766613259	0.35506103172865755	0.6810753514842274	0.9369654751379264	0.7459760341376462	0.7730450927873522	0.7300393597651722	0.8023611724303122	0.3548618771241303	0.8054233708886293	0.9327963637208511	0.9532603715506252	0.9610955147877456	0.937833330517399	0.7066848707711021	0.3250136430966729	0.9426409887889298	0.36009166644861307	0.9367739565074872	0.9557825975557981	0.8987951063862955	0.9436575505647381	0.9384471336581917	0.9723972846713145
LP_SF_R7	0.3634140247894228	0.27759405440679225	0.7370053280984409	0.8304208937540262	0.6535012470455969	0.400026333526054	0.3001833618707612	0.756612048482855	0.6774062560607513	0.642517567108129	0.939446088195204	0.4160884259099382	0.15699750207138172	0.37650844122288296	0.347346144112312	0.6594125200821109	0.37901414691729046	0.4045994560557263	0.3079812603673619	0.35355578505171154	0.28900853898695966	0.2601504379584928	0.8031665609945663	0.8156525775439702	0.28260666714270494	0.30377228811742474	0.34303285862062377	0.2526997981194381	0.3439675531017658	0.7417290672150045	0.3436924495633282	0.8020562755676287	0.29703677525937006	0.2900334481283421	0.9410406464273947	0.8200417283010745	0.818097600053113	0.651341288867691	0.6568246006708068	0.7387431872820446	0.1718966961099673	0.7378231063630659	0.8037528403033737	0.8166350362525853	0.7373473347806506	0.25732929556182116	0.6859654205664226	0.6431752226039267	0.3605536162310513	0.8020630438148916	0.8232735329195784	0.2746025869000563	0.25899333848037953	0.8109652678457108	0.2801229305115617	0.8314389992987483	0.8296019516815015	0.7535388598323138	0.26805512997296715	0.8226191370484429	0.364117121554306	0.0	0.33428436420786195	0.8212793506617595	0.2780104741659607	0.6797845434856783	0.9292650712722285	0.7513434090625507	0.807316617911684	0.7369949802522615	0.8298523414053125	0.2845949647943081	0.8346088392149501	0.9325613038356633	0.9558161116376992	0.9666608005501559	0.928270529853411	0.6635342606296899	0.33173736529451736	0.9451105256213196	0.27516910216598506	0.9182828746358984	0.9516800953492422	0.8802171597575822	0.9385959191665716	0.9378069771373078	0.9659701291164629
LP_SF_M6	0.27949882248019536	0.33775381135836086	0.7478029299176594	0.8096734626930745	0.6653143313620568	0.3231441669948091	0.2959060449964216	0.7610479154917866	0.6851231404917065	0.6466043905376231	0.9286618126015881	0.3410432863205498	0.33336564667794605	0.29893706306095796	0.2935581579901457	0.6671348933273439	0.3036124861178906	0.325528464516459	0.3001451158349485	0.26992582250623676	0.33471574667002746	0.33578580726772594	0.7838765575890281	0.7970214950024445	0.331336986576819	0.3038998465198112	0.29024434357298146	0.2956995746846206	0.14609271953878028	0.7456226574446442	0.2913363515534866	0.7820995954869666	0.3496994656122965	0.32620486533368254	0.934770988181105	0.8042259955658297	0.8010168940463124	0.6528748197887926	0.670427923347879	0.7495360736061711	0.32455089905141915	0.7445470187221693	0.7844211028559861	0.8005085504516308	0.7430849771499745	0.32765529328770254	0.6948549164652756	0.6490028031104135	0.27739976341241623	0.7808862757773818	0.8030589724553835	0.34182651076183046	0.30276903737410277	0.7890458778762134	0.35381242023163906	0.8163869585176591	0.8084759220327957	0.762815297971705	0.3404399996931182	0.8013511286251513	0.29517453969875446	0.33428436420786195	0.0	0.8064365407691764	0.3292633803110214	0.6844040919441365	0.9320705323609201	0.7609040586015131	0.78760064877222	0.7458963590761771	0.8126748637946681	0.32915404316739044	0.8155152001027325	0.9213987887667511	0.9507533982156728	0.9574328574418979	0.9304820615753239	0.6842751341732076	0.16707496269744784	0.9369914959255439	0.31337051161800766	0.9293028694475706	0.9557246694177546	0.8903737335619875	0.9392040273889839	0.9323226587850771	0.9650808386714086
LP_CAS_M6	0.7881040366416963	0.808448395380037	0.5331668049515776	0.16630669535262532	0.656125176111469	0.7150668081891297	0.8150029196261694	0.5744187881517924	0.6429718154259518	0.6400840057332383	0.9722305400914014	0.7165044645792762	0.82235870138427	0.7934378826967651	0.8084044594711776	0.6494135110264814	0.7902864781178137	0.7190312103745139	0.8161708490877395	0.7937887755442143	0.8064252917358438	0.809324641085776	0.21550892524167053	0.2021766454211512	0.7985346933287096	0.8142124183289886	0.8060458968716387	0.8076031343928224	0.8022085300377746	0.4800311472318873	0.8030010178303612	0.2193147638214146	0.8068008842249801	0.8017641836431683	0.9736029562306467	0.1957619542410631	0.20011169166991907	0.6723039777967569	0.6590793735763695	0.5473488146258056	0.8139630205306179	0.4890418666962614	0.20393931457622888	0.19784088183706253	0.5253416962124107	0.8118812710284016	0.6471397359044618	0.6529364458013601	0.7895897981930751	0.22988195684320598	0.22296173615629586	0.8083699103105454	0.8096527154072687	0.21234591489643645	0.811447463499537	0.19157403422235442	0.15393210471314933	0.5686068181258824	0.8116450073587087	0.2161217063121628	0.7940875766613259	0.8212793506617595	0.8064365407691764	0.0	0.799544683900284	0.6574761411441887	0.9731193387707682	0.5626193342931733	0.21880262124094613	0.48550696991091685	0.20087822283133655	0.8025577617516307	0.21791899587083033	0.9680815595117019	0.9767213233513768	0.9823754130249921	0.9722581905618334	0.8943137528080384	0.8118442506125282	0.9727169408065823	0.8183530068414825	0.9597293626708795	0.9734790924136182	0.9504899672505616	0.9744805275492625	0.947911373714681	0.9758412398410545
NC_SF_R5	0.3307814757464637	0.25933206534423986	0.6924731603655224	0.8059658792850889	0.6000025926713689	0.3640137193174933	0.33819208541858853	0.7031577534103929	0.6339508442353677	0.5860220284332615	0.943936015837102	0.382099083035376	0.26434824506428567	0.356725067863933	0.35104630890434263	0.598546575077199	0.3608192159883781	0.3694492979421944	0.34335532352510906	0.32251589374823003	0.23943320158722223	0.24931250394068158	0.7713893995501676	0.7848131538181141	0.14956505941212792	0.34792848578860597	0.34793366548603766	0.23827591627490072	0.33826479337485577	0.6995888482331345	0.34979500316558865	0.7733695868991306	0.2459877040063907	0.16651970990786616	0.9425510295684822	0.7943658683819197	0.7913112619317653	0.5949330626894386	0.6009188504093981	0.690722939824471	0.2639100400969755	0.6969398829820239	0.778379782604161	0.7873001487630868	0.692634477007567	0.24048575698959426	0.6400077695720817	0.5848131476126821	0.32721000799058747	0.771294037465998	0.7924013172154549	0.25699316632833563	0.24439574783674925	0.7847904085002767	0.27070334755790726	0.8094313666316931	0.8049917118746668	0.7054603697682575	0.258292599349813	0.7928367387390902	0.35506103172865755	0.2780104741659607	0.3292633803110214	0.799544683900284	0.0	0.637676199488318	0.9381312512979092	0.7018823480511653	0.7786178892857651	0.6955166882707767	0.8042178666221975	0.22694318794325566	0.809797992082244	0.9363772531159326	0.9517199402428252	0.966548848906223	0.9318430047017948	0.663769034506906	0.3360946133661849	0.9471820202277421	0.2622222417984919	0.9200411696048882	0.9496408720574603	0.885111201627654	0.947268156972834	0.9428389080386154	0.963246170865648
NC_CAS_R1	0.6629936491013746	0.6332339004270114	0.42085537570638415	0.6522655742062666	0.3209562242170107	0.6478388216843126	0.7021575000938814	0.4502800691682374	0.21868587787578014	0.32447082367899843	0.9570512198414267	0.6571181372680744	0.6822987278576679	0.683061986596928	0.6809129456129244	0.32247869232890547	0.6794468023578022	0.652066579242357	0.6981494950015031	0.6655238780207371	0.6347959894177234	0.6557899842143509	0.6062187801659606	0.6197125092596406	0.637416749859985	0.6933259698851283	0.6754375521793706	0.6614162430357381	0.6838614916940883	0.4445311889301729	0.6734987209743498	0.6061992492004399	0.6348887875787519	0.6350090340205283	0.9563142985235837	0.6410851272350592	0.6427928332487037	0.3194922639154624	0.31391364972775015	0.4057421041208403	0.6771677312990942	0.4397445321424575	0.6193400979009713	0.6396729228482336	0.4120816175952277	0.6565339099318556	0.22286909176947078	0.3202212918443948	0.6700214555088702	0.6095748232994976	0.6211853925756824	0.6274474948388937	0.6553437252402085	0.6219017641113234	0.6357047676193847	0.6503922675066565	0.660028902512655	0.4497252830382582	0.6637092004759655	0.6218356311972539	0.6810753514842274	0.6797845434856783	0.6844040919441365	0.6574761411441887	0.637676199488318	0.0	0.9516696793959896	0.4507233771845728	0.612446534507328	0.4412628009083073	0.6443740666154273	0.6295291731166403	0.6443291849413854	0.9546235982074359	0.9520689163961343	0.9767414392888736	0.9427116549138405	0.7878571386946839	0.6907008593433942	0.9541487961485997	0.6649089809370302	0.9174132641848632	0.9534016280961392	0.8821191352390332	0.9508165220672566	0.93722302348595	0.9534194207984903
LP_Free_1	0.935866808597766	0.9428243955412312	0.9538452583293249	0.9745687236601864	0.952874668925246	0.9441907324232309	0.9383265087135221	0.9624962897406478	0.9497746859857299	0.9544837680654854	0.46418000944239535	0.947371945578734	0.935032665256546	0.941321160187942	0.9501823357617694	0.9525809107202793	0.9394638963634184	0.945555375477064	0.9349881653089537	0.9360099570122876	0.9308990024550667	0.9183871243756498	0.9732274259552435	0.9720684294855033	0.9423168180608067	0.9350625956814645	0.949452982483838	0.9314064797827724	0.932094172488379	0.9585850207650227	0.9493352362646941	0.9738629131260397	0.9343474492482896	0.9427618057834646	0.31778355760253135	0.9737178426076674	0.9739697576320681	0.9503717823175462	0.9517124101014186	0.9559456786782535	0.9335454872904808	0.9589064348289739	0.9728884645716704	0.9722214891695624	0.9583447526805016	0.9226950082101185	0.9469149265199388	0.95402743244487	0.9366895181495735	0.973030233245169	0.9712001023815471	0.942696592625937	0.929251047254768	0.973616227645369	0.9396905033215702	0.9703001743007843	0.9742900720643325	0.9584840916312698	0.9189622145585241	0.9736428662015737	0.9369654751379264	0.9292650712722285	0.9320705323609201	0.9731193387707682	0.9381312512979092	0.9516696793959896	0.0	0.9596202293211374	0.9719845121744807	0.9564378252355344	0.9694698950769491	0.9363632926745724	0.9678997608461815	0.461322065078493	0.5372942163204187	0.5872931040449516	0.49771609641321807	0.7881158281855795	0.9286122897592216	0.5495291206263047	0.9325124078747543	0.6176897441274211	0.4460599234555812	0.6777201031963048	0.27599229989042023	0.5152710094269143	0.6818403095346819
LP_CAS_R6	0.7351030330888031	0.7119877178343305	0.32167233555568325	0.5662678241956002	0.42806033513825076	0.6970626684143887	0.7653378035403525	0.2060903513475224	0.4506141369291147	0.4584659005880526	0.9568906355180389	0.7023433309723455	0.7522350241484409	0.7399359981643091	0.7537358144621606	0.4290969921748881	0.7414505702334364	0.6965754023401104	0.7654375858427485	0.7372389584203762	0.7147689144353845	0.7278106469028616	0.5432217992959255	0.5367542558699843	0.7003229270797768	0.7642951783929999	0.7525303981131638	0.7320777066759369	0.760596230723741	0.35744707328593717	0.7522404219372655	0.5473899630863068	0.7112539070714577	0.7003013923497374	0.9605230186081147	0.5618853634956217	0.5599774164273812	0.47530138029261026	0.42782243250762997	0.31399406471948504	0.7449263096417864	0.36396537040137356	0.5512578261286598	0.5539223358844698	0.31689512903975714	0.7265168223598514	0.4470909907922798	0.4636003557729232	0.7364186296273567	0.5476312465646936	0.5349911319645103	0.7093427021284878	0.7347460623743414	0.5570468977845714	0.7194543382731123	0.5591435634820983	0.5649239207829121	0.20105143569092085	0.7314939625815117	0.5408564569702011	0.7459760341376462	0.7513434090625507	0.7609040586015131	0.5626193342931733	0.7018823480511653	0.4507233771845728	0.9596202293211374	0.0	0.550525047185359	0.35806773266007047	0.5581474463973163	0.7084085029510662	0.5589064584430907	0.9570156453025009	0.9587515094231982	0.9764247945946394	0.9550997381328779	0.8409758898180335	0.7688977954188349	0.9593859137313234	0.7442073942411969	0.9288151544475414	0.9603529643146804	0.9068246252624186	0.9581997027510415	0.9387671377994727	0.9498144623377058
NC_CAS_M5	0.7662376468724807	0.7869164457892236	0.5118029536895868	0.20106610149652332	0.614832046100548	0.6962184942837963	0.7956504703361057	0.5628524818745088	0.6080646960294751	0.5974988286533855	0.9728281006798191	0.6968531716696723	0.8065035247453932	0.7731543800941558	0.7841902714005311	0.6129271586919949	0.7703751612491423	0.699767906050654	0.7967695418948779	0.7702283512222651	0.7883009805523286	0.7932641449586066	0.19651741372961185	0.19619782718340728	0.7740215770576171	0.7940324147572703	0.7796216461603571	0.7906910842628531	0.7830005599236933	0.4524443452649693	0.7783386766988396	0.20634708783246727	0.7879205899923527	0.776649251885889	0.9745080416943631	0.19080641934890086	0.19708190435945955	0.6290816144148103	0.6245038598002502	0.5293477745549084	0.796195764715665	0.46425572428517786	0.15691290909060782	0.19300397763362706	0.5011167141682288	0.7890404609319419	0.610236698470326	0.6096767531217462	0.7667635410352166	0.20663509667008298	0.21366913107395585	0.782546453790437	0.7917877198487284	0.16862734944792454	0.789500629120296	0.22055622253075607	0.20684822701504854	0.5545343119229094	0.7981672897986268	0.19705568778792576	0.7730450927873522	0.807316617911684	0.78760064877222	0.21880262124094613	0.7786178892857651	0.612446534507328	0.9719845121744807	0.550525047185359	0.0	0.46517027542308387	0.23138231369097784	0.7806779951483495	0.2420446122269877	0.9691629388778545	0.9761196814348191	0.9841549325384121	0.9711885739865145	0.8869360446362979	0.7934236582704384	0.9727689765899425	0.8027581659158222	0.9612459598985938	0.9738106339566537	0.9461676794575782	0.9754051290103477	0.9493180689283532	0.9747464847576023
LP_CAS_R9	0.7218957861489	0.7042846128249085	0.33641224775569495	0.49478926832825687	0.42991433874164325	0.6690915782163163	0.7501813515231063	0.3801059943133965	0.4282780448846838	0.44079632077029374	0.9570271703262031	0.6716076033417361	0.7360735821409171	0.7290948433354572	0.7389040554619717	0.433185454134056	0.7258006334626327	0.67269525078963	0.749919604598806	0.7253236453415273	0.7074076481432535	0.716395141816478	0.47570463195655516	0.4647518919147363	0.6924887585867602	0.7529744311443717	0.7382823876213483	0.7176824212235121	0.7444913329313205	0.22839877625894348	0.7332503213657652	0.4756832134920979	0.7065603887175516	0.6930225177311771	0.9567239500847169	0.48122788452110554	0.4803506263238798	0.46321425328032406	0.44232106003002813	0.35405008008358535	0.7289779894582952	0.22554306437377572	0.4712689200577074	0.4789139523172403	0.3369649879398181	0.7092970429961969	0.43819574453482396	0.4478720749220772	0.7219139356929316	0.47842124188726126	0.462141825598482	0.6992842091779257	0.7176927769808287	0.474380970925217	0.7068830116412353	0.48289191631249917	0.49239541929265285	0.3734452447089536	0.7211308447685187	0.46896596568517745	0.7300393597651722	0.7369949802522615	0.7458963590761771	0.48550696991091685	0.6955166882707767	0.4412628009083073	0.9564378252355344	0.35806773266007047	0.46517027542308387	0.0	0.47688981619675413	0.6991472991980683	0.4797515741950459	0.9562068847361768	0.9594441139660068	0.9709902527937194	0.9541722257097371	0.8466623997407615	0.7555246824491931	0.9595446279694118	0.7283453294123343	0.9279101975512672	0.9599685204058835	0.9116171915773615	0.9608042231233155	0.9378220239840749	0.9548392999736939
LP_CAS_M8	0.7981182098649843	0.8177971678512819	0.5281977972329377	0.22129073211130157	0.6507201675868285	0.7231071868495964	0.8210784700312261	0.5672247213055936	0.6344875416884107	0.6375851608695722	0.9726588099643714	0.7241517870723271	0.831739927391928	0.8020526943382872	0.8168704975756259	0.6423584325315561	0.8010623612738595	0.7266327945730182	0.8245215433545701	0.8008968329372942	0.8148664305400912	0.8164323173990744	0.23707572405507701	0.22188975575202993	0.8043886870666426	0.8240362513855066	0.814759626533651	0.8126731000165269	0.8092916949160722	0.4757729167005093	0.8115233349151154	0.24471419248586437	0.8125102615746989	0.8075667835480969	0.9719001479124194	0.22219105556128882	0.22522418104184613	0.6671604340727221	0.6516380891632992	0.5370367165139164	0.8198495006844359	0.4822576109235361	0.23237329001948467	0.218830734303518	0.5212404935725385	0.8184053067682543	0.6399789948161007	0.64864572576035	0.7986388296238589	0.260586281048513	0.2266034146947105	0.8168242969478271	0.8156756476062265	0.23161526116837397	0.8178983696837717	0.1842188290492462	0.2114894975741783	0.5652135361890357	0.8201875820197017	0.23296545790522274	0.8023611724303122	0.8298523414053125	0.8126748637946681	0.20087822283133655	0.8042178666221975	0.6443740666154273	0.9694698950769491	0.5581474463973163	0.23138231369097784	0.47688981619675413	0.0	0.808625235151923	0.19190296049878813	0.9665916460846964	0.9769754263262371	0.9835773572979042	0.9685555775356682	0.8997165155718678	0.8203658607442207	0.9742731230284414	0.824074254677519	0.9564498370245884	0.9723472011722433	0.9490290678843251	0.9705362957325868	0.9466199032227657	0.9762573453283263
NC_SF_R3	0.33350717644845523	0.253425496483145	0.6975403241618369	0.8067333594424925	0.5985200821867076	0.3682891079840218	0.3462264803402823	0.7061574397896873	0.6294483822392195	0.5850486491910513	0.9439353228450585	0.38843448954891563	0.2804388121645212	0.35915905415378546	0.34812119929357516	0.6001045754929697	0.35895375921820516	0.3715440404687961	0.34645611328206377	0.32469722551988006	0.17958927917328874	0.2569819457037928	0.7728918873184204	0.7864891112750378	0.2317137789525924	0.35358091186283297	0.3480854629152732	0.24425984804976608	0.33559206076674997	0.7030443803103076	0.3490563199270014	0.7734303770329772	0.17782366938081665	0.23844104492954107	0.9418316051447033	0.7988631410224105	0.7946813514201587	0.5937175459247123	0.5994457011865367	0.6953333551493641	0.27953398727101747	0.6995352567719254	0.7799698069878347	0.7940213861009399	0.695822723346239	0.24640220829258633	0.6383766906071321	0.5842682994325403	0.33244857363310265	0.7694021704111271	0.7926806153461423	0.2473765577408097	0.24936783215618655	0.7839032426524306	0.26281738064377363	0.8140241019575571	0.8069701099771419	0.7075755552401503	0.2697903733646675	0.7935118190483292	0.3548618771241303	0.2845949647943081	0.32915404316739044	0.8025577617516307	0.22694318794325566	0.6295291731166403	0.9363632926745724	0.7084085029510662	0.7806779951483495	0.6991472991980683	0.808625235151923	0.0	0.8119048063983029	0.9326682230611298	0.9483907651362853	0.9631425353137132	0.9333794262387725	0.6676036995749964	0.33766324980120604	0.9414369146598067	0.26306050752754045	0.9190848930831468	0.9511629524335332	0.8836712756311703	0.9458714789921819	0.9416145707388863	0.9613954020749025
LP_CAS_M7	0.7976421303547769	0.8186262226781874	0.5250430915302438	0.22984631377699263	0.6442357826233645	0.7267004975825155	0.8258857147550863	0.5644711653458695	0.6355295596583886	0.637800234411431	0.970981516053098	0.7267181299352441	0.8330079377983796	0.8045212666704054	0.8198797157577407	0.6444128574376092	0.8007419831813924	0.7284774938755787	0.8260968100043906	0.8034097650993988	0.8162925625521161	0.8197891706903743	0.24647794018035787	0.2287120052086477	0.8063897644034164	0.8264366955818574	0.8160423800945171	0.8177324250644372	0.8122469569956925	0.474616123322554	0.814201619827614	0.2546812385548915	0.8187263811959392	0.8110786193189974	0.9706231386467224	0.23171450359723647	0.24045885085825733	0.6595605370911967	0.6524991840332592	0.5390769257678488	0.8254531639802669	0.48817473616639495	0.2441172472559827	0.22791237959568092	0.5166524008010437	0.8197199850747717	0.6373754851793627	0.6471348695446857	0.7984938231303021	0.2719912105635625	0.23175443683834013	0.8174489425326215	0.8173129824759179	0.24189250065490506	0.81992807401956	0.1846435709135625	0.22696976563275537	0.5595328668303113	0.8243051729779918	0.2447304187853299	0.8054233708886293	0.8346088392149501	0.8155152001027325	0.21791899587083033	0.809797992082244	0.6443291849413854	0.9678997608461815	0.5589064584430907	0.2420446122269877	0.4797515741950459	0.19190296049878813	0.8119048063983029	0.0	0.9636850882526671	0.9759132526958247	0.9811131160861815	0.9686827728170805	0.9002472083591391	0.8226068490906858	0.9717852544394758	0.8278262814520863	0.9550957458727878	0.9711668401670888	0.9465010490618838	0.9706644177653209	0.9438840096253989	0.975679776318035
LP_Heat_2	0.9300036093345868	0.938814570550547	0.9549295683831013	0.9708935110941858	0.9557918661513625	0.9406845009648818	0.9335213799556817	0.9591034679350932	0.954822070607921	0.9573559502444051	0.3066013012492458	0.9440757720019487	0.9369410585736225	0.9345787655868097	0.9416023237748111	0.9541484111723039	0.9338361935928947	0.9416248908255963	0.9337083025542177	0.9297901032392829	0.9288254847174762	0.9190927406784459	0.9692492141939317	0.9677892837136493	0.9388055615119022	0.9305914043956856	0.9442076298175007	0.9261078028675339	0.9200480362376023	0.9541098572774791	0.9438848802132715	0.9692697915985551	0.9303175584762454	0.9398740630299128	0.46967946067166805	0.9682630415258625	0.9683573130483055	0.9558008142732394	0.9532674334354204	0.9567892703317102	0.9371395551565217	0.9576192520801857	0.9691788220005912	0.9672197716480077	0.9566321061908609	0.9245226942578344	0.9551366583235736	0.955435783413105	0.9291511914676915	0.968883694902523	0.9673672704482752	0.935491730313367	0.9222475090122209	0.9692549758879803	0.9330028074062015	0.9649252420014979	0.9694210990978684	0.9545115571752328	0.9230183304326941	0.9673410659859676	0.9327963637208511	0.9325613038356633	0.9213987887667511	0.9680815595117019	0.9363772531159326	0.9546235982074359	0.461322065078493	0.9570156453025009	0.9691629388778545	0.9562068847361768	0.9665916460846964	0.9326682230611298	0.9636850882526671	0.0	0.6718062843550384	0.44815216446502937	0.6485034571670282	0.7258917737110273	0.9151049500573702	0.46310701055800335	0.9260859178027929	0.7182193510246847	0.6331794851941239	0.8041797660226516	0.49939066423069794	0.39808861057750217	0.7965210728189676
